Itinerary: ['earth', 'mars', 'venus', 'pluto']
2227  : 2023-01-10, [0.37266632645650916, 0.4566971319840087, 10.920636541559482]
2228  : 2023-01-10, [0.12161292755566934, 0.9382279004195339, 10.940159172024796]
2229  : 2023-01-10, [0.18132151399270124, 0.21566638853167305, 11.853012097475627]
2230  : 2023-01-10, [0.19163164664212265, 0.21184673566236617, 12.096521617695512]
2231  : 2023-01-10, [0.16385494307900236, 1.1014951323559252, 11.484649924565073]
2232  : 2023-01-10, [0.14211778079927592, 1.0735562637718388, 11.784325955428887]
2233  : 2023-01-10, [0.17443415122257608, 1.051479940559216, 12.024085908218208]
2234  : 2023-01-10, [0.21242991070366718, 0.4437940417914902, 12.843776047504843]
2235  : 2023-01-10, [0.7507973557687784, 0.4901816040641619, 12.50902104016706]
2236  : 2023-01-10, [1.3949283602086024, 0.9576972635246597, 11.647374376266736]
2237  : 2023-01-10, [0.2690233811080714, 0.4186326329149358, 13.562343985976993]
2238  : 2023-01-10, [0.10433886494726015, 0.2965951890828332, 14.099065945969908]
2239  : 2023-01-10, [0.06781589977595102, 0.35350198391907456, 14.328682116304977]
2240  : 2023-01-10, [0.1766755611046723, 1.2405747408292165, 13.582749698066111]
2241  : 2023-01-10, [0.10980867538479624, 0.2672454048917833, 14.87294591972342]
2242  : 2023-01-10, [1.4896534335760476, 1.039460759488864, 12.970885806935087]
2243  : 2023-01-10, [1.4965903770197861, 1.0516873941092473, 13.201722228870967]
2244  : 2023-01-10, [1.4949582741863108, 1.0666698824168508, 13.438371843396839]
2245  : 2023-01-10, [1.511132867246797, 1.0870708430828373, 13.651796289670365]
2246  : 2023-01-10, [0.1456550850031266, 1.204483739601732, 15.149861175395142]
2247  : 2023-01-10, [0.1406189493566271, 0.14252558687573852, 16.466855463767633]
2248  : 2023-01-10, [0.2282433565761258, 1.4100917403124327, 15.361664903111441]
2249  : 2023-01-10, [0.14929385489815747, 0.1752134483723645, 16.925492696729478]
2250  : 2023-01-10, [0.09345601277865105, 0.41530808318861545, 16.99123590403273]
2251  : 2023-01-10, [0.20246015739362347, 1.3450197879458292, 16.20252005466055]
2252  : 2023-01-10, [0.30610519595448676, 0.6169786704639477, 17.076916133581566]
2253  : 2023-01-10, [0.5211123421388099, 1.6550743277680067, 16.073813330093184]
2254  : 2023-01-10, [0.3032052650343755, 1.5651372483445465, 16.63165748662108]
2255  : 2023-01-10, [0.11857901849667969, 0.388882098784757, 18.242538882718563]
2256  : 2023-01-10, [0.23116667012283187, 1.5157236377644503, 17.253109692112716]
2257  : 2023-01-10, [0.17580681416542526, 0.46566104350475557, 18.608532142329818]
2258  : 2023-01-10, [0.19204180677667573, 0.4315694665645443, 18.87638872665878]
2259  : 2023-01-10, [0.250452258166556, 1.5734998768106938, 17.92604786502275]
2260  : 2023-01-10, [0.4831230958812408, 1.6918029558379208, 17.825073948280842]
2261  : 2023-01-10, [0.3466751607642937, 0.6003855342046153, 19.302939305031092]
2262  : 2023-01-10, [0.11437611673202285, 0.45284358855867207, 19.932780294709307]
2263  : 2023-01-10, [0.21553837009191218, 0.4799427370946797, 20.05451889281341]
2264  : 2023-01-10, [0.6414237411803222, 0.44283828564908084, 19.915737973170597]
2265  : 2023-01-10, [0.3363328347530212, 1.62663114799157, 19.28703601725541]
2266  : 2023-01-10, [0.5127748652981204, 1.9310858726359315, 19.056139262065948]
2267  : 2023-01-10, [0.41734620628377955, 0.5621354113240283, 20.77051838239219]
2268  : 2023-01-10, [0.14082755251883902, 0.4311291936694762, 21.428043253811687]
2269  : 2023-01-10, [0.9908852323632052, 0.6917366371767306, 20.567378130460064]
2270  : 2023-01-10, [0.6377617771109123, 0.8555068161498927, 21.006731406739195]
2271  : 2023-01-10, [0.47822416072230944, 1.8335800511087734, 20.43819578816892]
2272  : 2023-01-10, [0.3746726828746607, 1.7396339010318413, 20.8856934160935]
2273  : 2023-01-10, [0.317908898473804, 1.8093040045664508, 21.122787096959748]
2274  : 2023-01-10, [0.36406718228716756, 1.7685585562898214, 21.367374261423013]
2275  : 2023-01-10, [0.3184866335241564, 1.7302913079515154, 21.70122205852433]
2276  : 2023-01-10, [0.33925192836335305, 0.6194930515301394, 23.041255020106505]
2277  : 2023-01-10, [0.8556942189087432, 2.198774042047075, 21.19553173904418]
2278  : 2023-01-10, [1.0930180677423473, 2.5110645188852065, 20.895917413372448]
2279  : 2023-01-10, [0.7747054062897908, 2.2162337191272976, 21.759060874582914]
2280  : 2023-01-20, [0.9415707416485799, 0.7299343335437984, 8.328494924807622]
2281  : 2023-01-20, [0.13938656288807955, 0.30455521993237394, 9.806058217179547]
2282  : 2023-01-20, [0.14847799057439892, 1.011840062876902, 9.339681946548698]
2283  : 2023-01-20, [0.20467189346429845, 1.09611955136129, 9.449208555174412]
2284  : 2023-01-20, [0.24719907088691562, 1.1607710003517047, 9.59202992876138]
2285  : 2023-01-20, [0.18558022212396694, 0.36979638019751465, 10.69462339767852]
2286  : 2023-01-20, [0.13130020202084122, 0.22995307994016478, 11.138746718038993]
2287  : 2023-01-20, [0.38742455898360084, 0.45755253045644606, 10.905022910559953]
2288  : 2023-01-20, [1.2304952459650693, 0.8556216311846715, 9.913883122850258]
2289  : 2023-01-20, [0.14879100231687337, 0.22576149082120608, 11.875447506861919]
2290  : 2023-01-20, [0.13077389775481937, 0.2379839627500286, 12.131242139495154]
2291  : 2023-01-20, [0.3089179144702224, 0.4811447433031982, 11.95993734222658]
2292  : 2023-01-20, [0.14861053919993858, 0.26977171136700206, 12.58161774943306]
2293  : 2023-01-20, [0.06534778850977706, 0.34451897877973114, 12.840133232710492]
2294  : 2023-01-20, [0.16629509915267646, 0.194393449353117, 13.139311451494207]
2295  : 2023-01-20, [0.17256863288996005, 0.42575212890464387, 13.151679238205396]
2296  : 2023-01-20, [0.11766495063817459, 0.23160609523230932, 13.650728954129516]
2297  : 2023-01-20, [0.9107069098664455, 0.4809781437267954, 12.858314946406761]
2298  : 2023-01-20, [1.312569989611432, 1.0003995325127428, 12.187030477875826]
2299  : 2023-01-20, [0.9308197365617702, 0.814878306674042, 13.004301956764188]
2300  : 2023-01-20, [1.6385634466793426, 0.3674731248687037, 12.993963428451954]
2301  : 2023-01-20, [0.4850094269325846, 0.09976089026097217, 14.665229682806444]
2302  : 2023-01-20, [0.48338966794044275, 0.49137876544225983, 14.525231566617295]
2303  : 2023-01-20, [0.3164623768078907, 0.4107370677605559, 15.022800555431553]
2304  : 2023-01-20, [0.5404316752507312, 0.11398392803828543, 15.345584396710983]
2305  : 2023-01-20, [1.3802996698833787, 1.0940785934511372, 13.775621736665483]
2306  : 2023-01-20, [1.0123993275920582, 0.27090566052128523, 15.216695011886657]
2307  : 2023-01-20, [0.8383912727093892, 1.9036029887329253, 14.008005738557685]
2308  : 2023-01-20, [0.4789563580306982, 1.7509703100603702, 14.770073331908932]
2309  : 2023-01-20, [0.2850439190894121, 1.4240109992287948, 15.540945081681794]
2310  : 2023-01-20, [0.2655574744880252, 0.5121029673397782, 16.722339558172195]
2311  : 2023-01-20, [0.11714350214586064, 1.2531806460931816, 16.379675851760958]
2312  : 2023-01-20, [0.4215328144789286, 1.6977440319578743, 15.880723153563197]
2313  : 2023-01-20, [0.21776467725348772, 0.4324374594599983, 17.599797863286515]
2314  : 2023-01-20, [0.11272955753565282, 1.2911690232505346, 17.096101419213813]
2315  : 2023-01-20, [0.3615682715139896, 1.5554499588037447, 16.832981769682267]
2316  : 2023-01-20, [0.42790898934504945, 0.30887900812808883, 18.26321200252686]
2317  : 2023-01-20, [0.6367334523162692, 0.6865683380008192, 17.926698209682915]
2318  : 2023-01-20, [3.015322446569648, 1.4574233804561412, 15.02725417297421]
2319  : 2023-01-20, [0.6010776712751562, 1.9255553052832117, 17.22336702344163]
2320  : 2023-01-20, [0.19408827682412466, 0.44467151765279644, 19.36124020552308]
2321  : 2023-01-20, [0.5827975569403281, 1.8905684679198669, 17.776633975139806]
2322  : 2023-01-20, [0.4948916658264911, 0.3950797697481594, 19.61002856442535]
2323  : 2023-01-20, [0.49752392492605985, 0.691636354880941, 19.560839720192998]
2324  : 2023-01-20, [2.698063708810341, 1.4774204326452438, 16.824515858544416]
2325  : 2023-01-20, [0.3401399850128413, 0.24469116393195156, 20.665168851055206]
2326  : 2023-01-20, [0.09733674489821062, 0.4166143652300778, 20.98604888987171]
2327  : 2023-01-20, [0.24890648609012364, 0.35336598516021334, 21.147727528749662]
2328  : 2023-01-20, [0.7204028782262847, 0.17193436063174694, 21.107662761141967]
2329  : 2023-01-20, [0.526636880908103, 0.3954110006488017, 21.327952118443097]
2330  : 2023-01-20, [0.35506995809408537, 0.604827247871084, 21.54010279403483]
2331  : 2023-01-20, [0.3474332084979131, 0.5601429379459049, 21.84242385355618]
2332  : 2023-01-20, [0.1303015524868059, 0.5346225648218235, 22.33507588269137]
2333  : 2023-01-20, [0.7760112342766166, 2.1065280329303886, 20.367460732792992]
2334  : 2023-01-20, [0.11675404498290606, 0.5126497076211118, 22.870596247395984]
2335  : 2023-01-20, [0.6743317512233447, 0.6013810426140821, 22.474287206162572]
2336  : 2023-01-20, [0.8834235947375694, 2.4467344306175693, 20.66984197464486]
2337  : 2023-01-20, [0.34309167102767224, 0.5147225326414127, 23.392185796330917]
2338  : 2023-01-20, [0.2218387952260209, 0.40082281718611523, 23.877338387587862]
2339  : 2023-01-20, [0.32933258435430085, 0.7282991549357318, 23.692368260709966]
2340  : 2023-02-01, [1.2216244775759606, 0.4755122649691233, 8.302863257454916]
2341  : 2023-02-01, [0.21850019707771706, 0.22833034263099317, 9.80316946029129]
2342  : 2023-02-01, [0.15568540212985316, 0.9324077116539083, 9.411906886216238]
2343  : 2023-02-01, [1.5852091587552553, 0.9095972018881542, 8.25519363935659]
2344  : 2023-02-01, [0.2109711878512911, 1.0692865868696202, 9.719742225279088]
2345  : 2023-02-01, [0.22995829007181795, 1.080603077149861, 9.939438632778321]
2346  : 2023-02-01, [1.1347262512533265, 0.7921357378081763, 9.573138010938496]
2347  : 2023-02-01, [1.2797915163167433, 0.8738607259034793, 9.596347757779778]
2348  : 2023-02-01, [0.14205503517251603, 1.0064584443701432, 10.85148652045734]
2349  : 2023-02-01, [0.1416143427996266, 0.20784153505241248, 11.900544122147961]
2350  : 2023-02-01, [1.1284382459146405, 0.8894430519534918, 10.482118702131869]
2351  : 2023-02-01, [2.035313963371133, 1.0541405759299494, 9.660545460698918]
2352  : 2023-02-01, [0.08986945045867416, 0.33543287871635213, 12.574697670824973]
2353  : 2023-02-01, [0.779675902787866, 0.4595843271828456, 12.010739770029287]
2354  : 2023-02-01, [0.9293998102451143, 0.8094600805084523, 11.761140109246433]
2355  : 2023-02-01, [0.7715294812895784, 0.31620833224999095, 12.662262186460431]
2356  : 2023-02-01, [0.2621129379407032, 0.45882758708808624, 13.279059474971213]
2357  : 2023-02-01, [0.11624697930531344, 0.34370560682066176, 13.790047413874026]
2358  : 2023-02-01, [0.2579388884762845, 0.5460926728285942, 13.695968438695122]
2359  : 2023-02-01, [1.6012112895610642, 1.0635282811043854, 12.08526042933455]
2360  : 2023-02-01, [0.1000006767201675, 0.1663511663189403, 14.733648156960891]
2361  : 2023-02-01, [0.2496556511520408, 1.3012771172743716, 13.699067231573588]
2362  : 2023-02-01, [0.1406853555691286, 1.2409321703736802, 14.11838247405719]
2363  : 2023-02-01, [0.2660972498022489, 1.3550018325934454, 14.128900917604307]
2364  : 2023-02-01, [0.19766796329899217, 1.4191332864675967, 14.38319875023341]
2365  : 2023-02-01, [0.09944619728737548, 0.4318281154352003, 15.718725687277425]
2366  : 2023-02-01, [0.16347254019955396, 1.3478148762595137, 14.988712583540932]
2367  : 2023-02-01, [0.3092118602963176, 0.25137184186316514, 16.189416297840516]
2368  : 2023-02-01, [0.9015572444815696, 0.3808029731490231, 15.717639782369405]
2369  : 2023-02-01, [0.09974661004228252, 0.43467710176257995, 16.715576288195138]
2370  : 2023-02-01, [2.2133148614872336, 1.3419469110976479, 13.94473822741512]
2371  : 2023-02-01, [0.3893107790037318, 0.4082749902222516, 16.952414230774018]
2372  : 2023-02-01, [0.32188037928011703, 0.5023500955061332, 17.175769525213752]
2373  : 2023-02-01, [0.1846772611782344, 0.23643934145263332, 17.828883397369136]
2374  : 2023-02-01, [0.45117314003964154, 0.31650890936012804, 17.73231795060023]
2375  : 2023-02-01, [0.6997831382531393, 2.0694048844805755, 15.980811977266285]
2376  : 2023-02-01, [0.2253574928723359, 0.2857600139996804, 18.48888249312798]
2377  : 2023-02-01, [0.3385801721998157, 1.6859100419077655, 17.225509785892417]
2378  : 2023-02-01, [0.5726561898361486, 0.6097791732702048, 18.317564636893646]
2379  : 2023-02-01, [1.938044777009175, 1.394702471155547, 16.417252751835278]
2380  : 2023-02-01, [0.36444648706258737, 1.943185973847891, 17.69236753908952]
2381  : 2023-02-01, [0.3630120272095156, 0.4359006085799643, 19.451087364210522]
2382  : 2023-02-01, [0.7964433096388391, 0.6066322137253363, 19.096924476635827]
2383  : 2023-02-01, [0.7190253961408043, 0.6418486738192759, 19.38912593003992]
2384  : 2023-02-01, [0.21451375037290804, 1.6077251884979242, 19.177761061129168]
2385  : 2023-02-01, [0.29199092596265147, 1.6891314102290156, 19.268877663808336]
2386  : 2023-02-01, [1.0758771743889877, 0.5045967967802396, 19.91952602883077]
2387  : 2023-02-01, [0.3814937009521692, 1.9114497246915638, 19.45705657435627]
2388  : 2023-02-01, [0.26121102698040466, 0.5704210786693932, 21.1683678943502]
2389  : 2023-02-01, [0.32972643909513516, 1.969562152989307, 19.95071140791556]
2390  : 2023-02-01, [0.44404314946736184, 0.27181907816986145, 21.784137772362776]
2391  : 2023-02-01, [1.1017411914782556, 2.5785623196676735, 19.069696488854074]
2392  : 2023-02-01, [0.21558913246482672, 1.7266079924600697, 21.057802875075105]
2393  : 2023-02-01, [0.5609995896627981, 0.3238035566977095, 22.365196853639493]
2394  : 2023-02-01, [0.27154052351130076, 0.32058054260490865, 22.907878933883794]
2395  : 2023-02-01, [2.5638156666558665, 1.3544201693324698, 19.831764164011666]
2396  : 2023-02-01, [0.2779593337795988, 1.985276579918429, 21.73676408630197]
2397  : 2023-02-01, [0.13673553712639167, 0.37813584639143083, 23.73512861648218]
2398  : 2023-02-01, [0.3697949867069683, 0.7333435143159143, 23.39686149897712]
2399  : 2023-02-01, [0.2915550569794916, 1.9055524456790873, 22.552892497341425]
2400  : 2023-02-10, [0.18651369581364596, 0.3647450976322688, 9.448741206554086]
2401  : 2023-02-10, [0.29349014922775624, 0.1999784791527672, 9.756531371619477]
2402  : 2023-02-10, [0.677264036391752, 0.4406692394752933, 9.382066724132955]
2403  : 2023-02-10, [1.0915997732851532, 0.8491849402782473, 8.809215286436599]
2404  : 2023-02-10, [1.280409036712815, 0.8787795777596988, 8.840811385527486]
2405  : 2023-02-10, [0.9403242690860517, 0.737587177332798, 9.57208855358115]
2406  : 2023-02-10, [1.2630822362235143, 0.8703998145647537, 9.366517949211731]
2407  : 2023-02-10, [0.7636816448742533, 0.2387709317489671, 10.74754742337678]
2408  : 2023-02-10, [0.08241007921622967, 0.23722664038575106, 11.68036328039802]
2409  : 2023-02-10, [0.4514461857006636, 1.3365962181350988, 10.461957596164238]
2410  : 2023-02-10, [1.0106893413399598, 0.12368427654163462, 11.365626382118405]
2411  : 2023-02-10, [0.18030638254608553, 0.33048786179363127, 12.239205755660281]
2412  : 2023-02-10, [0.1125357651337866, 0.41750948771962626, 12.469954747146586]
2413  : 2023-02-10, [1.4547175808552004, 1.003661486555566, 10.791620932589232]
2414  : 2023-02-10, [0.775200554042863, 0.3103875327439553, 12.414411913213183]
2415  : 2023-02-10, [0.14176921384074215, 1.1773970379781795, 12.430833748181078]
2416  : 2023-02-10, [0.7583540441734107, 0.31430096535204816, 12.927344990474541]
2417  : 2023-02-10, [0.7356633810296779, 1.8026314215402317, 11.711705197430092]
2418  : 2023-02-10, [0.2493559812468571, 0.5446262746456476, 13.706017744107497]
2419  : 2023-02-10, [0.8317366947099528, 0.4246842816435691, 13.49357902364648]
2420  : 2023-02-10, [0.755104549649313, 0.3769845777875764, 13.86791087256311]
2421  : 2023-02-10, [0.2998837266307609, 0.5576859361906434, 14.392430337178597]
2422  : 2023-02-10, [0.5135923126976751, 1.7108931207962594, 13.275514566506065]
2423  : 2023-02-10, [1.0745921229643816, 0.5057363627469668, 14.169671514288654]
2424  : 2023-02-10, [1.2342846282946274, 1.1267468556001554, 13.638968516105217]
2425  : 2023-02-10, [1.35808258330407, 1.1628435185571315, 13.729073898138797]
2426  : 2023-02-10, [0.3350681051171752, 0.40263368076717704, 15.76229821411565]
2427  : 2023-02-10, [0.6532864886822204, 0.23203045646006737, 15.86468305485771]
2428  : 2023-02-10, [0.3917258615100865, 0.6301715890073407, 15.978102549482571]
2429  : 2023-02-10, [0.3316370866205568, 0.5813897543580688, 16.336973159021372]
2430  : 2023-02-10, [0.3514615138604968, 0.407350437928667, 16.741188048210837]
2431  : 2023-02-10, [0.3051201184463317, 0.5037724257758768, 16.941107455777793]
2432  : 2023-02-10, [0.18541010576104383, 0.5539241637751101, 17.260665730463845]
2433  : 2023-02-10, [1.0017527244188076, 0.19674000028105323, 17.05150727530014]
2434  : 2023-02-10, [0.5010270909527462, 1.893516718840064, 16.105456190207192]
2435  : 2023-02-10, [0.5044000151400082, 0.5982120834717499, 17.647387901388242]
2436  : 2023-02-10, [0.9867748613346407, 0.40835938254977105, 17.604865756115586]
2437  : 2023-02-10, [1.0000236038119925, 0.38750816311657094, 17.862468233071436]
2438  : 2023-02-10, [0.15068650654125054, 0.21824923347694467, 19.131064259981805]
2439  : 2023-02-10, [0.12155625957873124, 0.3775760875983814, 19.250867652822887]
2440  : 2023-02-10, [0.6402891164877571, 0.6178215417594044, 18.741889341752838]
2441  : 2023-02-10, [0.5817998262517251, 2.1047007526633514, 17.563499421084927]
2442  : 2023-02-10, [0.3391527092606265, 1.8267554193445747, 18.334091871394797]
2443  : 2023-02-10, [0.3298595869933839, 0.7064647926482369, 19.71367562035838]
2444  : 2023-02-10, [0.8819181611321121, 0.5454884316881644, 19.572593407179724]
2445  : 2023-02-10, [1.2610126063544085, 0.1867154882383887, 19.802271905407203]
2446  : 2023-02-10, [0.4070483032898293, 0.710941220738363, 20.382010475971807]
2447  : 2023-02-10, [1.1952136524080643, 0.44539307590648675, 20.109393271685448]
2448  : 2023-02-10, [0.15203319962441508, 0.3046700554396213, 21.54329674493596]
2449  : 2023-02-10, [0.5245596639392752, 2.1410061195389885, 19.584434216521736]
2450  : 2023-02-10, [0.14623743641374456, 0.26509788998921197, 22.088664673597044]
2451  : 2023-02-10, [0.8311542094171908, 2.4313640049703964, 19.487481785612413]
2452  : 2023-02-10, [0.4542527377713487, 2.1598495043846544, 20.385897757843992]
2453  : 2023-02-10, [2.7566986471943573, 1.645870140764142, 18.847431212041503]
2454  : 2023-02-10, [0.7466760440106958, 2.3494018135612658, 20.403922142428037]
2455  : 2023-02-10, [0.14379346136032392, 0.27190773166643184, 23.334298806973244]
2456  : 2023-02-10, [0.33206649673991634, 0.3627686779889388, 23.305164825271145]
2457  : 2023-02-10, [1.7605504149060416, 0.21027578193223934, 22.27917380316172]
2458  : 2023-02-10, [2.001354608054006, 0.6631343535747705, 21.835511038371223]
2459  : 2023-02-10, [0.5410910815914424, 0.8912608405568889, 23.31764807785167]
2460  : 2023-02-20, [0.5884135203873728, 0.4241571858331738, 8.987429293779455]
2461  : 2023-02-20, [0.5560267277838051, 0.42797321397325344, 9.266000058242941]
2462  : 2023-02-20, [0.21719344125467926, 0.1921382718325894, 10.09066828691273]
2463  : 2023-02-20, [1.417845393889347, 0.947254297556443, 8.384900308554212]
2464  : 2023-02-20, [0.9221493451642025, 0.7341654888042557, 9.343685166031541]
2465  : 2023-02-20, [0.2926245592174354, 1.1500525546238658, 9.8073228861587]
2466  : 2023-02-20, [0.1411217649193101, 0.32929298923482697, 11.029585245845864]
2467  : 2023-02-20, [0.10354345875261114, 0.32015449608094804, 11.32630204516644]
2468  : 2023-02-20, [0.3505737315011833, 1.254734927629643, 10.394691340869175]
2469  : 2023-02-20, [0.8944508296570011, 0.42197474542048125, 10.933574424922517]
2470  : 2023-02-20, [0.6857182264132025, 0.2984566984298097, 11.515825075156988]
2471  : 2023-02-20, [0.6404228761829633, 0.3177097904420568, 11.791867333374977]
2472  : 2023-02-20, [0.09177949051343995, 0.18995221790540875, 12.71826829158115]
2473  : 2023-02-20, [0.27323635381906236, 0.44819398052563136, 12.528569665655306]
2474  : 2023-02-20, [1.0679031612936574, 0.17433481258112427, 12.257762026125217]
2475  : 2023-02-20, [0.9305349469184644, 0.23829872945180056, 12.581166323629734]
2476  : 2023-02-20, [0.6413865031723601, 1.7452846424026216, 11.613328854425019]
2477  : 2023-02-20, [0.7404113486275882, 1.8621422883132166, 11.647446363059194]
2478  : 2023-02-20, [0.8290023522468025, 0.4214137140629094, 13.249583933690289]
2479  : 2023-02-20, [1.4277955205392732, 1.0942730971818238, 12.227931382278905]
2480  : 2023-02-20, [0.27410664102052906, 0.5526994473282794, 14.173193911651191]
2481  : 2023-02-20, [0.3959384310910393, 0.5700118710119633, 14.284049697896997]
2482  : 2023-02-20, [0.1379269933442514, 1.2880192813759341, 14.074053725279814]
2483  : 2023-02-20, [1.1467239701855683, 0.1432448651579108, 14.460031164656518]
2484  : 2023-02-20, [0.4152037897617399, 0.5519564073350408, 15.03283980290322]
2485  : 2023-02-20, [0.34419241913504256, 0.5624551307945724, 15.343352450070384]
2486  : 2023-02-20, [0.19302512342122488, 0.48579943930211655, 15.821175437276658]
2487  : 2023-02-20, [1.0340454559960972, 0.32452967208322775, 15.391424871920673]
2488  : 2023-02-20, [2.35191807528236, 1.451233222060376, 13.196848702657263]
2489  : 2023-02-20, [0.3900809848542225, 0.2560167668940408, 16.603902248251735]
2490  : 2023-02-20, [0.36188380684159605, 0.6041198032402542, 16.53399638991815]
2491  : 2023-02-20, [2.001563084834431, 1.0102727414968136, 14.738164173668755]
