Itinerary: ['earth', 'mars', 'venus', 'pluto']
6507  : 2025-01-01, [0.17021025095736397, 0.3678624115480558, 16.21192733749458]
6508  : 2025-01-01, [0.17901965762883573, 0.3756061494894182, 16.445374192881747]
6509  : 2025-01-01, [0.18963686432148252, 0.38784549691252523, 16.672517638765992]
6510  : 2025-01-01, [0.20318531586571772, 0.3927008260709269, 16.904113858063354]
6511  : 2025-01-01, [0.2200199416352291, 0.4141636260250773, 17.115816432339695]
6512  : 2025-01-01, [0.29017614089309923, 0.33824578162591173, 17.371578077480986]
6513  : 2025-01-01, [0.36423093648491245, 0.5884245702310459, 17.29734449328404]
6514  : 2025-01-01, [0.6009893194787073, 1.6910060272463132, 16.20800465327498]
6515  : 2025-01-01, [0.4386956212522346, 0.606372853512309, 17.704931525235455]
6516  : 2025-01-01, [0.4200552681230055, 0.31402054624764314, 18.265924185629352]
6517  : 2025-01-01, [0.2281963150692514, 0.42998406148356866, 18.59181962344718]
6518  : 2025-01-01, [0.23913786026135717, 0.43097113038473284, 18.82989100935391]
6519  : 2025-01-01, [0.24920689139913854, 0.443052587862768, 19.057740520738093]
6520  : 2025-01-01, [0.2613763272606603, 0.43714312260175064, 19.301480550137587]
6521  : 2025-01-01, [0.27305747223035004, 0.44203065810774606, 19.534911869661904]
6522  : 2025-01-01, [0.2888634914252193, 0.4510098807392934, 19.760126627835486]
6523  : 2025-01-01, [0.2988497787547971, 0.4609585352407453, 19.990191686004458]
6524  : 2025-01-01, [0.3153557709900098, 0.4693372433209843, 20.215306985689008]
6525  : 2025-01-01, [0.33221676610109496, 0.46937310523178977, 20.448410128667117]
6526  : 2025-01-01, [0.3478659110175151, 0.4888911551914209, 20.663242933791064]
6527  : 2025-01-01, [0.35945340236984574, 0.5006682101629891, 20.889878387467164]
6528  : 2025-01-01, [0.4134678027081793, 0.4810395513618047, 21.105492645930013]
6529  : 2025-01-01, [0.6628433265711997, 1.899760373150025, 19.687396300278778]
6530  : 2025-01-01, [0.8540073770004929, 2.094364994783044, 19.551627628216462]
6531  : 2025-01-01, [1.0635319012813218, 2.3024064596605056, 19.384061639058174]
6532  : 2025-01-01, [0.3994876719157583, 0.6665111267658221, 21.93400120131842]
6533  : 2025-01-01, [0.5488916812922349, 0.5467920380937834, 22.15431628061398]
6534  : 2025-01-01, [0.611203581229487, 0.513547505878434, 22.375248912892076]
6535  : 2025-01-01, [1.107661178608456, 2.2778386835221105, 20.364500137869435]
6536  : 2025-01-01, [0.5723859038395458, 0.7732681567665514, 22.6543459393939]
6537  : 2025-01-01, [0.7272121144442567, 0.7214798047758767, 22.80130808077987]
6538  : 2025-01-01, [1.2683773762668376, 0.5483101870824285, 22.683312436650734]
6539  : 2025-01-01, [1.284862187346191, 0.9303824037922052, 22.534755408861606]
6540  : 2025-01-10, [0.10271174967014947, 0.2605460476339737, 9.636742202695876]
6541  : 2025-01-10, [0.1154171167116036, 0.24803742169018209, 9.886545461598216]
6542  : 2025-01-10, [0.13073877786814428, 0.2312713878991442, 10.13798983423271]
6543  : 2025-01-10, [0.14903435955934113, 0.21396347157677892, 10.387002168863882]
6544  : 2025-01-10, [0.25270866106562256, 1.0310675551184447, 9.716223783815932]
6545  : 2025-01-10, [0.2671705921763319, 1.0711313010215833, 9.911698106802085]
6546  : 2025-01-10, [0.28112294489797934, 1.096355357394106, 10.122521697707914]
6547  : 2025-01-10, [0.24891896638670016, 1.0262899239075187, 10.474791109705782]
6548  : 2025-01-10, [0.28508487020862877, 1.0826738036166526, 10.632241326174718]
6549  : 2025-01-10, [0.3332479597570136, 1.1485235110271745, 10.768228529215813]
6550  : 2025-01-10, [0.33434089763803887, 1.2341816217211674, 10.931477480640792]
6551  : 2025-01-10, [0.39103386951378377, 1.238492162168224, 11.120473968317993]
6552  : 2025-01-10, [0.21567667059319137, 0.33095979956920774, 12.453363529837599]
6553  : 2025-01-10, [0.3487134297758112, 1.3161999179792843, 11.585086652244904]
6554  : 2025-01-10, [0.10904302811732755, 0.3747388867375522, 13.016218085145121]
6555  : 2025-01-10, [0.37993757131298683, 1.3715333724270462, 11.998529056259965]
6556  : 2025-01-10, [0.11273955108911886, 0.38744241237477484, 13.499818036536105]
6557  : 2025-01-10, [0.2000289122606922, 0.4112984882335956, 13.638672599505712]
6558  : 2025-01-10, [0.12326441706176833, 0.3988886401371564, 13.977846942801076]
6559  : 2025-01-10, [0.12556277889692768, 0.34912233628090417, 14.275314884822167]
6560  : 2025-01-10, [0.11111474100093985, 0.38770183706228634, 14.501183421936773]
6561  : 2025-01-10, [0.12208569297853228, 0.37495198532657514, 14.752962321694893]
6562  : 2025-01-10, [0.14507867911830374, 0.3465934709173437, 15.008327849964353]
6563  : 2025-01-10, [0.6291903501243477, 1.5931533308560388, 13.527656319019613]
6564  : 2025-01-10, [0.1288712838538413, 0.35892502947430904, 15.51220368667185]
6565  : 2025-01-10, [0.1345410417900779, 0.3611933696989431, 15.754265588510979]
6566  : 2025-01-10, [0.13967967040047688, 0.3635991287710347, 15.99672120082849]
6567  : 2025-01-10, [0.14608560670271425, 0.3705701953112641, 16.23334419798602]
6568  : 2025-01-10, [0.153281193526579, 0.37727371736837506, 16.469445089105044]
6569  : 2025-01-10, [0.1606133408413677, 0.3839769586137499, 16.70540970054488]
6570  : 2025-01-10, [0.16773839172278135, 0.4077059567318131, 16.924555651545404]
6571  : 2025-01-10, [0.17973407430825158, 0.42437551580575905, 17.14589040988599]
6572  : 2025-01-10, [0.19933709584862477, 0.4048837704411012, 17.395779133710274]
6573  : 2025-01-10, [0.2559721457686953, 0.32272912397226644, 17.67129873025904]
6574  : 2025-01-10, [0.7463711508757386, 1.8532511506317462, 15.900377698492516]
6575  : 2025-01-10, [0.30944313634185555, 0.5437079499155172, 17.89684891374263]
6576  : 2025-01-10, [0.3892749364036074, 0.44109227633510806, 18.169632787261286]
6577  : 2025-01-10, [0.3227013818065206, 0.6147330312257825, 18.312565586967697]
6578  : 2025-01-10, [0.20051638645064734, 0.45098310633200756, 18.848500507217345]
6579  : 2025-01-10, [0.20968237108958002, 0.45331147576231007, 19.08700615314811]
6580  : 2025-01-10, [0.21848276680082482, 0.45959234688836453, 19.32192488631081]
6581  : 2025-01-10, [0.22637377717675167, 0.47695474564508267, 19.546671477178165]
6582  : 2025-01-10, [0.2348391242953789, 0.4838534436924178, 19.781307432012202]
6583  : 2025-01-10, [0.24417373678278675, 0.49817285029590247, 20.00765341292131]
6584  : 2025-01-10, [0.2548166719912977, 0.49993750660508884, 20.245245821403614]
6585  : 2025-01-10, [0.26595418227416173, 0.5147279476431399, 20.469317870082698]
6586  : 2025-01-10, [0.2772651330850986, 0.5201477294547605, 20.702587137460142]
6587  : 2025-01-10, [0.30178394102112577, 0.5339473210356699, 20.914268737943203]
6588  : 2025-01-10, [0.45599835604979944, 0.217458364783867, 21.326543279166337]
6589  : 2025-01-10, [0.480351694018167, 1.7739597921443435, 19.995688513837486]
6590  : 2025-01-10, [0.5982691715241303, 1.9015768992650621, 20.000153929210807]
6591  : 2025-01-10, [0.7155644644739839, 2.045000870296949, 19.989434665229066]
6592  : 2025-01-10, [1.03523369216831, 2.378343361329892, 19.5864229465018]
6593  : 2025-01-10, [0.3476764610185274, 0.6764185769140081, 22.225904962067464]
6594  : 2025-01-10, [0.45815786112596046, 0.580879566914476, 22.460962571959566]
6595  : 2025-01-10, [0.45741369088282485, 0.783094075841589, 22.509492233275584]
6596  : 2025-01-10, [0.4262376893746776, 0.5310681767051759, 23.042694133920147]
6597  : 2025-01-10, [0.7358363696861243, 0.521502448246855, 22.99266118206702]
6598  : 2025-01-10, [0.8273264177110171, 2.147624467566107, 21.525049114722876]
6599  : 2025-01-10, [1.0484661041553505, 0.5201460781061266, 23.181387817738525]
6600  : 2025-01-20, [0.16952979105558144, 0.9530757145266617, 8.877394494417757]
6601  : 2025-01-20, [0.0968240304342083, 0.249180914507323, 9.903995055058468]
6602  : 2025-01-20, [0.10885814170755363, 0.2415399271172655, 10.149601931175178]
6603  : 2025-01-20, [0.19574191309504999, 0.9950131882994906, 9.55924489860546]
6604  : 2025-01-20, [0.26211391652744664, 1.139703122813543, 9.598182960659011]
6605  : 2025-01-20, [0.2287962258415203, 1.085378279795554, 9.935825494362925]
6606  : 2025-01-20, [0.20075410268208174, 0.9902101607332744, 10.309035736584644]
6607  : 2025-01-20, [0.20825765740609145, 1.0105261345883803, 10.53121620800553]
6608  : 2025-01-20, [0.15394494562409908, 0.21189124543298465, 11.634163808942915]
6609  : 2025-01-20, [0.17462440845258956, 0.17591406215037952, 11.899461529397032]
6610  : 2025-01-20, [0.41722983076247766, 1.3204460947196293, 10.762324074517894]
6611  : 2025-01-20, [0.33882892536154574, 1.2559005020073206, 11.155270572631133]
6612  : 2025-01-20, [0.07803235730816127, 0.3295449864401991, 12.59242265625164]
6613  : 2025-01-20, [0.11456965804851342, 0.28832080723322284, 12.847109534718266]
6614  : 2025-01-20, [0.07932382933915261, 0.3487008225136693, 13.071975348147177]
6615  : 2025-01-20, [0.09528852908932357, 0.34188445784560445, 13.31282701306507]
6616  : 2025-01-20, [0.09552538419021667, 0.3785629140648502, 13.525911701744933]
6617  : 2025-01-20, [0.10936278434579881, 0.364816934920289, 13.775820280733914]
6618  : 2025-01-20, [0.14487725918230823, 0.31898564058867185, 14.03613710022902]
6619  : 2025-01-20, [0.09794744031354581, 0.33495156917594016, 14.317100990510514]
6620  : 2025-01-20, [0.16774464858473886, 0.26270359909762214, 14.56955175231764]
6621  : 2025-01-20, [0.11497426863424763, 0.3380265350272308, 14.796999196338522]
6622  : 2025-01-20, [0.23762845176525058, 0.3734657039825818, 14.888905844252166]
6623  : 2025-01-20, [0.12211206209712329, 0.4190866582230512, 15.208801279679827]
6624  : 2025-01-20, [0.3808081544417985, 1.3814959716624073, 14.237695873895793]
6625  : 2025-01-20, [0.4488962373187269, 1.4682351881746978, 14.332868574506577]
6626  : 2025-01-20, [0.1291321586567537, 0.4412741345540928, 15.929593706789154]
6627  : 2025-01-20, [0.7563111560025494, 1.8320851273728862, 14.161603716624564]
6628  : 2025-01-20, [0.42126497865612006, 1.5210225630389684, 15.057712458304911]
6629  : 2025-01-20, [0.12852448898106889, 0.3844265863724568, 16.737048924646476]
6630  : 2025-01-20, [0.20322160281060903, 0.26713853645630914, 17.02963986073308]
6631  : 2025-01-20, [0.1621408829306001, 0.3358297475664143, 17.25202936950299]
6632  : 2025-01-20, [0.8704154528518854, 1.9995166735194179, 15.130067873628697]
6633  : 2025-01-20, [0.4260861182890642, 1.5475484731523124, 16.276365408558622]
6634  : 2025-01-20, [0.29729568219985747, 0.5730922848976282, 17.629612032902514]
6635  : 2025-01-20, [0.3439894720322755, 0.5481586968983899, 17.857851831069336]
6636  : 2025-01-20, [0.2820259596358367, 0.3687800912969522, 18.34919394906721]
6637  : 2025-01-20, [0.304923544088002, 0.4307699518827444, 18.514306504029253]
6638  : 2025-01-20, [0.3861782314225015, 0.5563630676439305, 18.55745870093357]
6639  : 2025-01-20, [0.36024011418150936, 0.5508938926614377, 18.838865993157054]
6640  : 2025-01-20, [0.5432031002491178, 0.469745950689822, 18.98705094906106]
6641  : 2025-01-20, [0.7722671941364132, 2.0589719986112702, 17.418760807252315]
6642  : 2025-01-20, [0.2949951391235347, 0.6349270395179446, 19.570077821358517]
6643  : 2025-01-20, [0.7499012514298342, 1.9206706540548217, 18.079428094515343]
6644  : 2025-01-20, [0.3306965980943639, 0.5642738905627059, 20.10502951134293]
6645  : 2025-01-20, [0.8825136248876159, 0.24440517354658134, 20.123081201565803]
6646  : 2025-01-20, [0.36224936354765447, 0.6632537204483758, 20.474496916003968]
6647  : 2025-01-20, [0.368247801667236, 0.24841578071175802, 21.133336417621006]
6648  : 2025-01-20, [1.3497627427493262, 2.5577468344518386, 18.092490422798836]
6649  : 2025-01-20, [0.40247274846419306, 0.7064107411612932, 21.141116510374513]
6650  : 2025-01-20, [0.5771098129916822, 1.9324129597679232, 19.990477227240394]
6651  : 2025-01-20, [0.3579533550161858, 1.7360896060193747, 20.65595703896444]
6652  : 2025-01-20, [0.4732712226658224, 0.5134013386073734, 22.013327438726805]
6653  : 2025-01-20, [1.2005929594778557, 0.8653796338843394, 21.184027406637806]
6654  : 2025-01-20, [0.4836751223123542, 0.7432385928333186, 22.27308628485433]
6655  : 2025-01-20, [0.49284366784844424, 0.7938627623977275, 22.463293569753827]
6656  : 2025-01-20, [0.8664500613146022, 0.21470264233541675, 22.91884729634998]
6657  : 2025-01-20, [2.556966512650083, 0.5851033444051225, 21.107930142944795]
6658  : 2025-01-20, [0.9569939876089557, 0.15883494348500554, 23.384171068906042]
6659  : 2025-01-20, [1.3824073873679112, 2.7349417444921627, 20.632650868139926]
6660  : 2025-02-01, [0.06796117258427224, 0.25554832982151976, 9.676490497594209]
6661  : 2025-02-01, [0.13553713511456672, 0.9680040341750021, 9.146458830710431]
6662  : 2025-02-01, [0.14456252352268262, 0.9674298133883025, 9.388007663089013]
6663  : 2025-02-01, [0.1571684216062204, 1.0477037452681497, 9.54512783312563]
6664  : 2025-02-01, [0.16751240926343006, 1.0740614291673443, 9.758426161569226]
6665  : 2025-02-01, [0.14113003623969636, 0.951204069097738, 10.157665894662564]
6666  : 2025-02-01, [0.15116437504173905, 0.9800920492145948, 10.368743575743666]
6667  : 2025-02-01, [0.19922952319194265, 1.175241424635048, 10.37552905217301]
6668  : 2025-02-01, [0.20560434517671614, 1.1719314423423002, 10.622464212480983]
6669  : 2025-02-01, [0.1377779578063135, 0.1722309337704949, 11.939991108423191]
6670  : 2025-02-01, [0.06493634321115992, 0.345156997029598, 12.089906659759244]
6671  : 2025-02-01, [0.12478666111773934, 0.4005207348841982, 12.224692603998061]
6672  : 2025-02-01, [0.057930051371043206, 0.3416613415407518, 12.600408607088204]
6673  : 2025-02-01, [0.07122065863027738, 0.342382410854998, 12.836396930514725]
6674  : 2025-02-01, [0.06660360377934396, 0.37023823232842407, 13.063158163892231]
6675  : 2025-02-01, [0.07243522360949584, 0.3672887967884755, 13.31027597960203]
6676  : 2025-02-01, [0.06652292475555671, 0.33520322717866347, 13.598273848065782]
6677  : 2025-02-01, [0.06931528068401395, 0.3370793392022985, 13.843605380113688]
6678  : 2025-02-01, [0.09696505067691127, 0.3534583844176989, 14.049576564905388]
6679  : 2025-02-01, [0.08227610819159663, 0.3371290308922175, 14.330594860916186]
6680  : 2025-02-01, [0.15895737361471787, 0.41006796190132594, 14.430974664483957]
6681  : 2025-02-01, [0.10457741117451999, 0.3766566428093251, 14.768765946016154]
6682  : 2025-02-01, [0.6029940122747915, 1.6397857783579446, 13.257220209367265]
6683  : 2025-02-01, [0.08264653288671696, 0.423523013124531, 15.243830453988751]
6684  : 2025-02-01, [0.09847063624797357, 0.4367330189227882, 15.464796344829239]
6685  : 2025-02-01, [0.14553182856734348, 0.4771167453332445, 15.62735142609941]
6686  : 2025-02-01, [0.15313141657387536, 0.4515339695478707, 15.895334613878255]
6687  : 2025-02-01, [0.1504611636011932, 0.4722289549019291, 16.127309881496878]
6688  : 2025-02-01, [0.33174538964478906, 1.5113119462975473, 15.156942664057667]
6689  : 2025-02-01, [0.11219682745946996, 0.3395310164806277, 16.7982721560599]
6690  : 2025-02-01, [0.1801503933749753, 0.3397795368332519, 16.980070069791772]
6691  : 2025-02-01, [0.17946075678890264, 0.30978844063948563, 17.260750802571614]
6692  : 2025-02-01, [0.23941493240723105, 0.34541564149390414, 17.415169426098867]
6693  : 2025-02-01, [0.14703788812469498, 0.48470650033966467, 17.61825561153564]
6694  : 2025-02-01, [0.18120056952173402, 0.321479995070207, 17.99731943540806]
6695  : 2025-02-01, [0.3473502269123867, 0.5463936637395551, 17.85625610934806]
6696  : 2025-02-01, [0.14199795544912852, 0.45785202031857547, 18.400150024232296]
6697  : 2025-02-01, [0.37165625471884356, 1.6263988971167893, 17.251944848164367]
6698  : 2025-02-01, [0.45074325128404913, 1.7380454709455304, 17.311211277770422]
6699  : 2025-02-01, [0.637157204409858, 1.9980340032548862, 17.114808792335257]
6700  : 2025-02-01, [0.49322937240053066, 0.34756975293073433, 19.159200874668738]
6701  : 2025-02-01, [0.33212839748711026, 0.5310145599111884, 19.3868570426017]
6702  : 2025-02-01, [0.6037090936760927, 2.0586005725563705, 17.837690333767537]
6703  : 2025-02-01, [0.5296695515308144, 1.9022307576022552, 18.31809969086693]
6704  : 2025-02-01, [1.4128144379559655, 0.2415364823971962, 19.34564907964684]
6705  : 2025-02-01, [0.3311419609837664, 0.5766624781239028, 20.34219556089233]
6706  : 2025-02-01, [0.3991535597089211, 1.8331867598996991, 19.26765968039138]
6707  : 2025-02-01, [0.31321243786588426, 0.5539767055031581, 20.88281085663096]
6708  : 2025-02-01, [0.1909438991289429, 0.55435776194819, 21.254698338922868]
6709  : 2025-02-01, [0.20303164065661722, 0.5339447465740315, 21.513023612769352]
6710  : 2025-02-01, [1.4514715325870464, 0.37981921204331864, 20.668709255369635]
6711  : 2025-02-01, [0.5375380132390286, 2.044165776700726, 20.168296210060245]
6712  : 2025-02-01, [0.46635324674647727, 0.5400565890961294, 21.993590164157396]
6713  : 2025-02-01, [0.4375584715626685, 0.46844911667237554, 22.343992411764958]
6714  : 2025-02-01, [0.38350782406523143, 1.9369223691572894, 21.17956980677748]
6715  : 2025-02-01, [2.3866911323204816, 0.6481486390664152, 20.7151602286131]
6716  : 2025-02-01, [0.2484320850970708, 0.4572462113684476, 23.294321703534482]
6717  : 2025-02-01, [0.559216009406415, 2.17385097482309, 21.516933015770494]
6718  : 2025-02-01, [0.7339030857168956, 2.2020157060818706, 21.564081208201234]
6719  : 2025-02-01, [1.5791798941162773, 0.7777305155574397, 22.393089590326284]
6720  : 2025-02-10, [0.2856171968173902, 0.2529224986411697, 9.46146030454144]
6721  : 2025-02-10, [0.14506299400581402, 0.2988602299285951, 9.80607677606559]
6722  : 2025-02-10, [0.15520885941775064, 0.30538932556896314, 10.039401815013287]
6723  : 2025-02-10, [1.582623854002294, 0.9326360103274837, 8.234740135670222]
6724  : 2025-02-10, [0.3941724123443524, 1.2054547614356852, 9.400372826219963]
6725  : 2025-02-10, [0.3278681701399889, 1.2521309886276424, 9.670000841232367]
6726  : 2025-02-10, [1.8763104997586786, 1.0167242473984555, 8.606965252842866]
6727  : 2025-02-10, [1.9425384129514551, 1.0385958069486818, 8.768865780099864]
6728  : 2025-02-10, [0.07292766743296752, 0.26816345183941454, 11.658908880727617]
6729  : 2025-02-10, [0.6516496392643618, 1.5823480469037912, 10.016002313831848]
6730  : 2025-02-10, [0.1313372347634995, 0.16822436975695665, 12.200438395479544]
6731  : 2025-02-10, [0.21249772627366234, 0.4616320926559249, 12.075870181070414]
6732  : 2025-02-10, [0.07273913995688672, 0.27974839482862957, 12.647512465214485]
6733  : 2025-02-10, [0.6852902154869364, 0.3482340351218642, 12.2164757493912]
6734  : 2025-02-10, [0.7251846878650835, 0.3356223274241025, 12.439192984710816]
6735  : 2025-02-10, [0.26040894063716885, 1.2685016430010447, 12.221089416361787]
6736  : 2025-02-10, [0.274512774476564, 0.47982466569430693, 13.245662559829126]
6737  : 2025-02-10, [0.11554505765336884, 0.3770646812190668, 13.757390261127565]
6738  : 2025-02-10, [0.07326821618524779, 0.3769126391107287, 14.049819144704022]
6739  : 2025-02-10, [0.14413603272380146, 0.4258975754927315, 14.179966391783466]
6740  : 2025-02-10, [0.2569634642263329, 1.447057807007731, 13.295978728765936]
6741  : 2025-02-10, [0.10664649616584247, 0.38974143169997727, 14.753612072134182]
6742  : 2025-02-10, [0.06948254105221797, 0.41838857685662223, 15.01212888209116]
6743  : 2025-02-10, [0.42608716901029897, 1.5359921982691807, 13.78792063272052]
6744  : 2025-02-10, [0.348839639119013, 0.46462521721326766, 15.186535143667719]
6745  : 2025-02-10, [0.1474819955457529, 0.32430179430482486, 15.778216210149422]
6746  : 2025-02-10, [0.533789448431465, 1.724351604132133, 14.241858947436402]
6747  : 2025-02-10, [0.09090681816994808, 0.3915235837421328, 16.26756959808792]
6748  : 2025-02-10, [0.12719240358617245, 0.2956369375865943, 16.577170658827235]
6749  : 2025-02-10, [0.10610655014964841, 0.3845483467644322, 16.75934510308592]
6750  : 2025-02-10, [0.35350113493486446, 1.5595187812228466, 15.58698008384229]
6751  : 2025-02-10, [0.5530733346880737, 1.8385053789528725, 15.358421286359054]
6752  : 2025-02-10, [0.1612088730501984, 0.38891092526409476, 17.44988020168571]
6753  : 2025-02-10, [0.15480354561059417, 0.34665254028214804, 17.748543914107255]
6754  : 2025-02-10, [0.09506309953252999, 0.47708414842088354, 17.92785275204659]
6755  : 2025-02-10, [0.22220605138508787, 0.29775361284885943, 18.230040335766052]
6756  : 2025-02-10, [0.25179951414737534, 1.5900009964341755, 17.15819948941845]
6757  : 2025-02-10, [0.6895945750308696, 2.0508830410751795, 16.50952238389395]
6758  : 2025-02-10, [0.7468560545183658, 2.1568959578685414, 16.59624798761309]
6759  : 2025-02-10, [0.4919700096716654, 1.9141045392159484, 17.343925451112387]
6760  : 2025-02-10, [0.29816014148843306, 0.526493754428399, 19.175346104083168]
6761  : 2025-02-10, [0.34922522509779963, 1.7133694506606898, 18.187405324241514]
6762  : 2025-02-10, [0.47907875832515673, 1.9464592372762282, 18.074462004398615]
6763  : 2025-02-10, [0.5995068122544892, 1.9306463621073668, 18.219846825638147]
6764  : 2025-02-10, [0.44965162039885237, 1.809808694126245, 18.740539685474904]
6765  : 2025-02-10, [0.724833715766222, 2.290873933444855, 18.23429235078892]
6766  : 2025-02-10, [0.5674975595308156, 1.938597765749684, 18.993904674719502]
6767  : 2025-02-10, [0.1435046053525011, 0.4876578562327296, 21.11883753841477]
6768  : 2025-02-10, [0.26403591509239704, 0.2921513229916119, 21.443812761915993]
6769  : 2025-02-10, [0.24768220469030083, 0.5582726378140038, 21.444045157495694]
6770  : 2025-02-10, [1.521829517695462, 2.807209451198656, 18.17096103110588]
6771  : 2025-02-10, [0.5158810536456571, 2.1582997829095634, 20.07581916344478]
6772  : 2025-02-10, [0.30992064919389434, 0.5375511994677988, 22.152528151338306]
6773  : 2025-02-10, [0.5997300781479076, 2.173595152595066, 20.476674769257027]
6774  : 2025-02-10, [0.9912144430620017, 0.41028611914757196, 22.098499437790426]
6775  : 2025-02-10, [0.190467093209384, 0.34035471663141215, 23.219178190159205]
6776  : 2025-02-10, [0.20325911633425434, 1.6918738142836982, 22.104867069382045]
6777  : 2025-02-10, [0.40704756865100417, 0.45034364122982545, 23.39260879011917]
6778  : 2025-02-10, [0.5916476714159822, 2.3351546224636692, 21.57319770612035]
6779  : 2025-02-10, [0.5402562177940308, 2.124843462849618, 22.08490031935635]
6780  : 2025-02-20, [0.3937601163018126, 1.1681898285422838, 8.438050055155903]
6781  : 2025-02-20, [0.5299028564702768, 0.29073217295951, 9.429364970570214]
6782  : 2025-02-20, [0.05451097849962711, 0.2983673062752601, 10.147121715225113]
6783  : 2025-02-20, [0.1559677176312847, 0.30602994746813034, 10.288002334900586]
6784  : 2025-02-20, [0.22738020212557639, 1.140930865110662, 9.631688932763762]
6785  : 2025-02-20, [0.19267046894283466, 1.0674040268584521, 9.989925504198713]
6786  : 2025-02-20, [1.1582531863309737, 0.8206635211280492, 9.521083292540977]
6787  : 2025-02-20, [0.1141543055148582, 0.16143485424545093, 11.47441084023969]
6788  : 2025-02-20, [0.10258358765153677, 0.16859165020234568, 11.728824762146116]
6789  : 2025-02-20, [0.421933210039575, 1.3622939341249638, 10.46577285583546]
6790  : 2025-02-20, [0.16502441593359132, 1.1187061559157803, 11.216269428150628]
6791  : 2025-02-20, [0.21021475307132476, 1.1904090600326582, 11.349376186896018]
6792  : 2025-02-20, [0.21211479478428458, 1.2140466809538872, 11.573838524261829]
6793  : 2025-02-20, [0.9342471597723463, 0.2106650039533929, 12.105087836274262]
6794  : 2025-02-20, [0.11985573865039352, 1.1422034907443332, 12.237940770605272]
6795  : 2025-02-20, [0.08441269462513838, 0.35932073756730054, 13.306266567807562]
6796  : 2025-02-20, [0.7226728804799263, 0.3772301370866631, 12.90009698243341]
6797  : 2025-02-20, [0.28100300754038837, 1.52981328677363, 12.439183705685982]
6798  : 2025-02-20, [0.40416721650409315, 1.5849372240357242, 12.510895559460183]
6799  : 2025-02-20, [0.5249862468316072, 1.7690890078814696, 12.455924745286922]
6800  : 2025-02-20, [0.18568041985754538, 0.4914221148306539, 14.3228974653118]
6801  : 2025-02-20, [0.38458241920044933, 0.48856147631120206, 14.376856104488349]
6802  : 2025-02-20, [0.16956471748726779, 1.3060248259934397, 14.024410456519291]
6803  : 2025-02-20, [0.17619822129961668, 1.437777634324303, 14.136024144376078]
6804  : 2025-02-20, [2.3952975785825728, 1.2768388758683895, 12.327863545549038]
6805  : 2025-02-20, [0.12681379090623687, 0.4177217030045643, 15.7054645060892]
6806  : 2025-02-20, [0.0891695994667215, 0.48566904821341916, 15.92516135231986]
6807  : 2025-02-20, [1.0571495944165357, 0.295558611146002, 15.39729179443746]
6808  : 2025-02-20, [0.1901071985000783, 1.4336926731467265, 15.376200128353195]
6809  : 2025-02-20, [0.2809248657455493, 1.7992062717053596, 15.169868862549091]
6810  : 2025-02-20, [1.1546244530493586, 0.30054495227622485, 16.04483059467442]
6811  : 2025-02-20, [0.17860122141027554, 0.3236425956960898, 17.247756182893635]
6812  : 2025-02-20, [1.2674118042360047, 0.22428924400701608, 16.508298951756977]
