Itinerary: ['earth', 'mars', 'venus', 'pluto']
10873 : 2027-01-10, [0.20798355802468843, 0.30971658340513947, 12.732299858570173]
10874 : 2027-01-10, [0.27691148290390216, 0.2097231966864482, 13.01336532040965]
10875 : 2027-01-10, [0.22299050998783138, 0.35329129578532364, 13.173718194226845]
10876 : 2027-01-10, [0.25430209148868427, 0.2355636925656074, 13.510134215945708]
10877 : 2027-01-10, [0.2827057597321277, 0.2354237667220255, 13.731870473545847]
10878 : 2027-01-10, [0.31565891262670337, 0.23308140928861834, 13.951259678084678]
10879 : 2027-01-10, [0.2595396697469663, 0.41405911141864027, 14.076401218834393]
10880 : 2027-01-10, [0.36757785444215246, 1.2662806304554048, 13.366141515102443]
10881 : 2027-01-10, [0.35062616303136235, 0.4936449438046711, 14.405728893163968]
10882 : 2027-01-10, [0.6160712460477135, 1.5850566358690914, 13.298872118083196]
10883 : 2027-01-10, [0.5202782630509234, 1.4298453438934962, 13.79987639305558]
10884 : 2027-01-10, [0.31231712006365286, 0.3899856936187753, 15.29769718631757]
10885 : 2027-01-10, [0.3874123209901653, 0.32483050299745936, 15.537757176012375]
10886 : 2027-01-10, [0.5028773165904181, 0.23090789788306584, 15.766214785526516]
10887 : 2027-01-10, [0.5352474171671683, 1.489110659504943, 14.72564192332789]
10888 : 2027-01-10, [0.9560761549999653, 1.917766027540723, 14.126157817459312]
10889 : 2027-01-10, [0.9010104395534047, 0.30740237580210883, 16.041587184644488]
10890 : 2027-01-10, [1.8863551546072503, 0.576577461980711, 15.03706738341204]
10891 : 2027-01-10, [0.49347275179860944, 0.39957707164654993, 16.85695017655484]
10892 : 2027-01-10, [0.3867238443450608, 0.43935169055091855, 17.17392446510402]
10893 : 2027-01-10, [0.8949748502514849, 1.9810503142897185, 15.373974835458796]
10894 : 2027-01-10, [0.6287382403110388, 0.41592597540722914, 17.455335784281733]
10895 : 2027-01-10, [1.2691855394912064, 2.203010803218658, 15.277803657290137]
10896 : 2027-01-10, [0.5459128037794744, 0.650498072795124, 17.8035891234254]
10897 : 2027-01-10, [1.2577361977566484, 0.9216449631304301, 17.07061883911292]
10898 : 2027-01-10, [1.8402363057922315, 0.8896647738670094, 16.770098920340757]
10899 : 2027-01-10, [0.9638050597593095, 2.0902958964240566, 16.69589904381663]
10900 : 2027-01-10, [1.0556150050357833, 2.1866426750537036, 16.757742319910513]
10901 : 2027-01-10, [0.5970156628969367, 0.42235210392419686, 19.230632233178866]
10902 : 2027-01-10, [0.8143240184406987, 2.0301554315686876, 17.655520549990616]
10903 : 2027-01-10, [0.6870949624857519, 0.2899989290626522, 19.772906108451593]
10904 : 2027-01-10, [0.28450372174320343, 0.6048048601183904, 20.110691418138405]
10905 : 2027-01-10, [0.33584952160852155, 0.5818321183072455, 20.332318360084233]
10906 : 2027-01-10, [0.573793978643263, 0.22637897234886667, 20.69982704900787]
10907 : 2027-01-10, [2.742218730903743, 1.2100274912569648, 17.797753777839294]
10908 : 2027-01-10, [0.8276597829909668, 0.671962680096513, 20.50037753691252]
10909 : 2027-01-10, [1.1768158906536437, 2.2601309644818253, 18.813053144864533]
10910 : 2027-01-10, [0.6039365444422505, 0.6695617928872367, 21.22650166267051]
10911 : 2027-01-10, [1.449023089834853, 0.6050078136220232, 20.695969096543127]
10912 : 2027-01-10, [1.0021170775870187, 2.255092348750692, 19.742790573662287]
10913 : 2027-01-10, [0.5677583066584675, 0.4619370156262841, 22.220304677715248]
10914 : 2027-01-10, [0.8754497743323846, 0.7912050061200676, 21.833345219547546]
10915 : 2027-01-10, [0.6241380340517663, 0.43660773956869037, 22.689254226379543]
10916 : 2027-01-10, [0.7728533671938551, 0.388188516356222, 22.838958116449923]
10917 : 2027-01-10, [0.8985890416098455, 0.3213282026214132, 23.03008275576874]
10918 : 2027-01-10, [0.8354837538903687, 0.3512284882135618, 23.31328775789607]
10919 : 2027-01-10, [0.5471363511319021, 0.6235941188660287, 23.57926953000207]
10920 : 2027-01-20, [0.10033584910773698, 0.2588823122962265, 9.640781838596038]
10921 : 2027-01-20, [0.10524397818535557, 0.2620064991150739, 9.88274952269957]
10922 : 2027-01-20, [0.11034567491335698, 0.2625158731882702, 10.127138451898372]
10923 : 2027-01-20, [0.11559326489890946, 0.26510348928464256, 10.369303245816447]
10924 : 2027-01-20, [0.12071006645609555, 0.2678140126995862, 10.611475920844319]
10925 : 2027-01-20, [0.12579005259296383, 0.27149609191160584, 10.852713855495429]
10926 : 2027-01-20, [0.13211765698125943, 0.27175024348381066, 11.09613209953493]
10927 : 2027-01-20, [0.13899587694708093, 0.27122100397707805, 11.339783119075841]
10928 : 2027-01-20, [0.14443476623104484, 0.2810718241852909, 11.574493409583663]
10929 : 2027-01-20, [0.15099280515922503, 0.28493014920229015, 11.814077045638484]
10930 : 2027-01-20, [0.17706104549555932, 0.23641793442613887, 12.086521020078303]
10931 : 2027-01-20, [0.164687395261867, 0.3047244700035418, 12.280588134734591]
10932 : 2027-01-20, [0.18346972703590578, 0.29795360409005894, 12.518576668874037]
10933 : 2027-01-20, [0.19131651007178807, 0.2535421153893382, 12.805141374538875]
10934 : 2027-01-20, [0.20271026241053441, 0.2474888844017682, 13.0498008531877]
10935 : 2027-01-20, [0.2167245893495805, 0.2504046896040295, 13.28287072104639]
10936 : 2027-01-20, [0.23475046144695103, 0.25972848883987626, 13.505521049713172]
10937 : 2027-01-20, [0.2917145855528172, 0.2790029989902575, 13.679282415456926]
10938 : 2027-01-20, [0.47728906730843224, 0.1679765767955844, 13.854734355895985]
10939 : 2027-01-20, [0.2355356398069509, 0.3280916935981961, 14.186372666594854]
10940 : 2027-01-20, [0.2532653181220785, 0.3315835952566272, 14.415151086621295]
10941 : 2027-01-20, [0.27087075431323554, 0.33042324283250224, 14.648706002854263]
10942 : 2027-01-20, [0.28780859065149456, 0.3308593894265429, 14.88133201992196]
10943 : 2027-01-20, [0.31060681200574597, 0.33180161639087313, 15.107591571603379]
10944 : 2027-01-20, [0.29329675358952373, 0.38086713651029186, 15.325836109900184]
10945 : 2027-01-20, [0.3337226682211645, 0.3425771651848357, 15.573700166593998]
10946 : 2027-01-20, [0.42353276465140066, 0.26180596866728706, 15.814661266681313]
10947 : 2027-01-20, [0.5338013722621229, 1.5338734125029563, 14.68232521523492]
10948 : 2027-01-20, [0.6073517940584515, 1.632131239496848, 14.7605169664447]
10949 : 2027-01-20, [0.31551149180323335, 0.5701226116642478, 16.36436589653252]
10950 : 2027-01-20, [0.5239424855019211, 0.6209747613978862, 16.355082753100195]
10951 : 2027-01-20, [0.2912894874984979, 0.5489623863809723, 16.90974812612053]
10952 : 2027-01-20, [0.41963523008256004, 0.46595254367757777, 17.11441222623986]
10953 : 2027-01-20, [0.48210078271180934, 0.44560304162794, 17.322296175660252]
10954 : 2027-01-20, [0.33678936368789614, 0.5653543375782645, 17.597856298733838]
10955 : 2027-01-20, [0.2805512259658986, 0.5786739088746699, 17.890774865159432]
10956 : 2027-01-20, [0.23480563468352303, 0.5804901702089136, 18.184704195107564]
10957 : 2027-01-20, [1.984690115724274, 0.43117669803595976, 16.834133186239768]
10958 : 2027-01-20, [0.5640764690422568, 0.40949946016229, 18.52642407079545]
10959 : 2027-01-20, [0.5355386569873789, 0.6935027033659006, 18.52095863964672]
10960 : 2027-01-20, [0.738896151494566, 0.37413511204634886, 18.886968736459085]
10961 : 2027-01-20, [0.7422184670126375, 2.0274058113273914, 17.48037572165997]
10962 : 2027-01-20, [0.7272787125590257, 1.8706353323730716, 17.902085955067903]
10963 : 2027-01-20, [0.26227126554872826, 0.5993874350141745, 19.888341299437094]
10964 : 2027-01-20, [0.14240441537371104, 0.4012536224478266, 20.456341962178463]
10965 : 2027-01-20, [0.8211083708053781, 2.142039729699674, 18.28685189949495]
10966 : 2027-01-20, [0.9536054563091924, 2.2608303208214036, 18.285564222869407]
10967 : 2027-01-20, [0.32205111164082495, 0.6450336628148091, 20.782915225544368]
10968 : 2027-01-20, [0.3757786373950029, 0.642218414831336, 20.982002947773662]
10969 : 2027-01-20, [0.6788218282835591, 0.6107007124405361, 20.960477459275904]
10970 : 2027-01-20, [0.8712789905857706, 2.1097466689699678, 19.518974340444263]
10971 : 2027-01-20, [0.9358800609561589, 2.171925467513401, 19.642194471530438]
10972 : 2027-01-20, [0.863099295714033, 0.7307787389322433, 21.406121965353723]
10973 : 2027-01-20, [0.46707853841974223, 0.7127692207541619, 22.070152240826094]
10974 : 2027-01-20, [1.2318987382283064, 2.418395572693171, 19.849705689078522]
10975 : 2027-01-20, [0.8215824127432417, 0.3231944556560205, 22.605223131600738]
10976 : 2027-01-20, [2.4634580533800734, 0.5983228074623919, 20.938219139157532]
10977 : 2027-01-20, [0.8333297998895981, 0.7799656760619321, 22.636704524048472]
10978 : 2027-01-20, [0.5296622548349088, 0.6300819768723631, 23.340255768292728]
10979 : 2027-01-20, [1.0803861091138123, 0.7576849541316986, 22.91192893675449]
10980 : 2027-02-01, [0.08897274659316104, 0.2527777967413267, 9.65824945666551]
10981 : 2027-02-01, [0.09316701898833336, 0.25696686194299395, 9.899866119068673]
10982 : 2027-02-01, [0.09751854044629216, 0.259951939742166, 10.142529519811541]
10983 : 2027-02-01, [0.10120380699927506, 0.2631692484929636, 10.385626944507761]
10984 : 2027-02-01, [0.10621219212229374, 0.26533874035686056, 10.628449067520846]
10985 : 2027-02-01, [0.11142569517846279, 0.26452026501655596, 10.87405403980498]
10986 : 2027-02-01, [0.11561825880307716, 0.2735622400247569, 11.110819501172166]
10987 : 2027-02-01, [0.12003843466660347, 0.27858076552900396, 11.35138079980439]
10988 : 2027-02-01, [0.19782609449587668, 0.18779512713252394, 11.614378778371599]
10989 : 2027-02-01, [0.15573820921223794, 0.2539478115705137, 11.840313979217248]
10990 : 2027-02-01, [0.14251149178591463, 0.29135458449718266, 12.066133923716905]
10991 : 2027-02-01, [0.18943675356065748, 0.23333656894259708, 12.327226677496745]
10992 : 2027-02-01, [0.15845405927182699, 0.2529797618397908, 12.588566178888383]
10993 : 2027-02-01, [0.1676663636631187, 0.2571601903394331, 12.825173445997448]
10994 : 2027-02-01, [0.17987150267103597, 0.26259289476036235, 13.057535602568601]
10995 : 2027-02-01, [0.32907131465258904, 0.2522407397703791, 13.168687945577032]
10996 : 2027-02-01, [0.17447416301161128, 0.3170494295443523, 13.508476407444038]
10997 : 2027-02-01, [0.18439114384825772, 0.3134147318772178, 13.752194124274522]
10998 : 2027-02-01, [0.191381744322935, 0.32173436323765003, 13.986883892439417]
10999 : 2027-02-01, [0.20422733238067275, 0.3192107726280766, 14.226561894991253]
11000 : 2027-02-01, [0.2232792478047152, 0.31383081495060655, 14.462889937244677]
11001 : 2027-02-01, [0.2343162646161819, 0.31838573116438296, 14.697298004219434]
11002 : 2027-02-01, [0.24455374689983503, 0.3250972309420366, 14.93034902215813]
11003 : 2027-02-01, [0.2654248251736535, 0.30451024948587935, 15.180064925340465]
11004 : 2027-02-01, [0.2859528149718165, 0.2974324428047096, 15.416614742223473]
11005 : 2027-02-01, [0.33770811164214004, 0.25267859825047495, 15.659613290107385]
11006 : 2027-02-01, [0.3565908657208503, 0.239358268857676, 15.904050865421473]
11007 : 2027-02-01, [0.397647253095068, 1.4727043592724627, 14.879648387632468]
11008 : 2027-02-01, [0.4556796935410662, 0.18935680513912198, 16.35496350131981]
11009 : 2027-02-01, [0.5389021268446211, 1.6166703338121795, 15.0944275393432]
11010 : 2027-02-01, [0.2728113650732547, 0.5848647022187753, 16.64232393270797]
11011 : 2027-02-01, [0.43729138924028604, 1.6684446239168444, 15.64426398684287]
11012 : 2027-02-01, [0.5178193099507002, 1.7779993986324094, 15.70418129141689]
11013 : 2027-02-01, [0.7585623032967818, 2.0140718778154434, 15.477365818887776]
11014 : 2027-02-01, [0.2088860222270284, 0.5479212535015014, 17.74319272427147]
11015 : 2027-02-01, [0.6317829889208054, 1.966635025694581, 16.151581985384613]
11016 : 2027-02-01, [0.48839198376726983, 0.4047090480754137, 18.106898968157317]
11017 : 2027-02-01, [0.28459266733424043, 0.613639224945064, 18.351768107720694]
11018 : 2027-02-01, [0.45365612316859966, 0.4352090313991726, 18.61113484543223]
11019 : 2027-02-01, [0.4339698055410734, 0.40201787465989464, 18.91401231979903]
11020 : 2027-02-01, [0.3627326371186881, 0.7052745139451567, 18.931992848936154]
11021 : 2027-02-01, [0.47428058000408885, 0.6503814288449872, 19.125337991150925]
11022 : 2027-02-01, [0.6063383088373239, 0.604027261715636, 19.28963442944704]
11023 : 2027-02-01, [0.2393105420426557, 0.5773945608548376, 19.933294897102506]
11024 : 2027-02-01, [0.2699787199121874, 0.5609755565923543, 20.169045723495458]
11025 : 2027-02-01, [0.30509186191398113, 0.5380166586304066, 20.406891479455613]
11026 : 2027-02-01, [0.31982479306696376, 0.5317862881355423, 20.64838891879749]
11027 : 2027-02-01, [1.0583837550784074, 0.46162494265674225, 20.229991302264853]
11028 : 2027-02-01, [0.7662768304543321, 0.3230003231684388, 20.910722846377226]
11029 : 2027-02-01, [1.3391498210027155, 0.5114794039988484, 20.399370774998438]
11030 : 2027-02-01, [0.821301725729384, 0.8723575844781497, 20.806340689792467]
11031 : 2027-02-01, [0.5026139432278534, 0.7390405392285369, 21.50834551754361]
11032 : 2027-02-01, [0.3961227463588536, 0.7540791549136769, 21.849798098727472]
11033 : 2027-02-01, [1.068529751759493, 1.1475241416055915, 21.033946106634914]
11034 : 2027-02-01, [0.27053279773922423, 0.651734699338006, 22.577732502922768]
11035 : 2027-02-01, [0.3022363687509796, 0.6666646813294851, 22.781098949919535]
11036 : 2027-02-01, [0.4168101931350823, 0.666732834237884, 22.91645697262703]
11037 : 2027-02-01, [0.477651525510081, 0.3770225930263672, 23.39532588146355]
11038 : 2027-02-01, [0.5089048400214404, 0.4808941222167384, 23.510201037761817]
11039 : 2027-02-01, [0.666775327026523, 0.3855600388413145, 23.69766463413216]
11040 : 2027-02-10, [0.0795581687224525, 0.25137123576377246, 9.669070595513775]
11041 : 2027-02-10, [0.08343402865139267, 0.25441516130934, 9.912150810039266]
11042 : 2027-02-10, [0.08674404739070025, 0.257688042847497, 10.155567909761803]
11043 : 2027-02-10, [0.09054071740943628, 0.2566240147684558, 10.402835267822107]
11044 : 2027-02-10, [0.09398750664930085, 0.2659751350732428, 10.640037358277457]
11045 : 2027-02-10, [0.097931572911422, 0.2711301390851471, 10.88093828800343]
11046 : 2027-02-10, [0.10619371728599793, 0.2562258311627856, 11.137580451551216]
11047 : 2027-02-10, [0.10891838453626762, 0.32033122450524926, 11.320750390958484]
11048 : 2027-02-10, [0.11008160042961182, 0.2946335693658016, 11.595284830204585]
11049 : 2027-02-10, [0.12219841181958668, 0.2810550750055614, 11.846746513174852]
11050 : 2027-02-10, [0.12721192567776207, 0.2552739540335449, 12.117514120288691]
11051 : 2027-02-10, [0.13328925750161405, 0.258113846868439, 12.358596895629947]
11052 : 2027-02-10, [0.13901587241974867, 0.26484338525717144, 12.596140742323078]
11053 : 2027-02-10, [0.14673475121498677, 0.2853376233862891, 12.817927625398724]
11054 : 2027-02-10, [0.14204990091065892, 0.3005089073755748, 13.057441191713766]
11055 : 2027-02-10, [0.14697707241941438, 0.3083691464358683, 13.294653781144719]
11056 : 2027-02-10, [0.15484229573082453, 0.30871325281838946, 13.536444451450787]
11057 : 2027-02-10, [0.16185462115983307, 0.3115666509103541, 13.776578727929813]
11058 : 2027-02-10, [0.1667166094768694, 0.32128426769155666, 14.011999122831575]
11059 : 2027-02-10, [0.1770029539385962, 0.31489177314145084, 14.258105272919954]
11060 : 2027-02-10, [0.18581494237192767, 0.31824143215306533, 14.495943625475007]
11061 : 2027-02-10, [0.1965827292712801, 0.3125608521770398, 14.74085641855168]
11062 : 2027-02-10, [0.21235230808339348, 0.2939727755160554, 14.993674916400552]
11063 : 2027-02-10, [0.22787339775171803, 0.275915584521679, 15.246211017726601]
11064 : 2027-02-10, [0.26144433543079476, 0.24101708917837378, 15.497538575390832]
11065 : 2027-02-10, [0.2943930853592698, 0.17381254837301535, 15.781794366267714]
11066 : 2027-02-10, [0.29170814467477374, 1.3996662293763489, 14.808625625948878]
11067 : 2027-02-10, [0.30173465731359833, 1.4208116163826006, 15.0274537263038]
11068 : 2027-02-10, [0.32058683212839645, 1.4451465245936674, 15.234266643277936]
11069 : 2027-02-10, [0.7491732365113207, 1.9771502458979544, 14.523676517590724]
11070 : 2027-02-10, [0.23794563254246828, 0.5712566922397685, 16.690797675217762]
11071 : 2027-02-10, [0.25795849231010537, 0.5533458792172343, 16.93869562847266]
11072 : 2027-02-10, [0.2874032252236374, 0.5273541360267727, 17.18524263874959]
11073 : 2027-02-10, [0.22686463525675696, 0.5460434983649829, 17.47709186637826]
11074 : 2027-02-10, [0.4093851542670238, 0.43522669945570197, 17.655388146277275]
11075 : 2027-02-10, [0.678659226546477, 2.0603825408585, 16.010958232595023]
11076 : 2027-02-10, [0.3788965498567807, 0.6403477065165939, 17.980755743626627]
11077 : 2027-02-10, [0.7184362699670266, 2.1075614430721084, 16.424002286960864]
11078 : 2027-02-10, [0.5931057170528633, 0.8044039679620958, 18.10249031498504]
11079 : 2027-02-10, [0.46732277018939566, 0.3903310756098034, 18.892346154200805]
11080 : 2027-02-10, [0.5565339158514903, 0.29691964450829816, 19.146546439640215]
11081 : 2027-02-10, [0.6361834414857463, 1.8791501542558027, 17.73466640425845]
11082 : 2027-02-10, [0.899451384021147, 2.1996208103168584, 17.400927805661993]
11083 : 2027-02-10, [0.34466860111045455, 0.6964422037084235, 19.708889195181122]
11084 : 2027-02-10, [0.40740206772833654, 0.6644116177966893, 19.928186314474974]
11085 : 2027-02-10, [0.5099275322902846, 0.6163972683755053, 20.12367519933421]
11086 : 2027-02-10, [0.6611728154591107, 0.5661927814358159, 20.272634403105073]
11087 : 2027-02-10, [0.20131005943143668, 0.615733898348323, 20.93295604222024]
11088 : 2027-02-10, [0.2069694026394959, 0.6151907730809624, 21.17783982427954]
11089 : 2027-02-10, [0.23651923462495328, 0.6067896935053794, 21.406691071869666]
11090 : 2027-02-10, [0.5733882944022191, 0.6721775744935905, 21.25443413110419]
11091 : 2027-02-10, [0.2018479602302498, 0.6454274641239033, 21.90272457564585]
11092 : 2027-02-10, [0.21142439369867325, 0.66389389568249, 22.124681710618837]
11093 : 2027-02-10, [0.22892516221619724, 0.6752581924038673, 22.345816645379937]
11094 : 2027-02-10, [0.28372638891492785, 0.6975853163435446, 22.518688294741523]
11095 : 2027-02-10, [0.3901038893059954, 0.7800313968710434, 22.57986471382296]
11096 : 2027-02-10, [0.2973034996035495, 0.5546516743983034, 23.14804482599815]
11097 : 2027-02-10, [0.4839760535788492, 0.4990409243070045, 23.266983022114143]
11098 : 2027-02-10, [0.2837659348424702, 0.6615894683515499, 23.55464459680598]
11099 : 2027-02-10, [0.3872218409684753, 0.764217048560402, 23.59856111047112]
11100 : 2027-02-20, [0.0690166653770538, 0.24808226131592434, 9.682901073307022]
11101 : 2027-02-20, [0.07162870927821834, 0.25034175758005534, 9.928029533141727]
11102 : 2027-02-20, [0.07555553264407516, 0.2513641728413792, 10.173080294514545]
11103 : 2027-02-20, [0.07899240711543389, 0.25254238799964884, 10.418465204884916]
11104 : 2027-02-20, [0.08375058370291362, 0.2523902166608881, 10.6638591996362]
11105 : 2027-02-20, [0.08630683539953615, 0.30409099796667066, 10.859602166633792]
11106 : 2027-02-20, [0.116550782422023, 0.28230331347502136, 11.101145904102957]
11107 : 2027-02-20, [0.102360290568726, 0.23835194413302327, 11.40928776529825]
11108 : 2027-02-20, [0.2486871513837361, 1.2133671336080742, 10.537945715008188]
11109 : 2027-02-20, [0.20606609492464112, 0.3129106913735552, 11.731023213701803]
11110 : 2027-02-20, [0.1449093571525206, 0.24338756981276752, 12.111703073034713]
11111 : 2027-02-20, [0.39724372776517086, 1.280255833213533, 11.072500439021296]
11112 : 2027-02-20, [0.12969076150112185, 0.22096480382299283, 12.649344434675886]
11113 : 2027-02-20, [0.13878727998228818, 0.24087912511580695, 12.870333594901904]
11114 : 2027-02-20, [0.22879953223474947, 0.2121860605209663, 13.059014407244286]
11115 : 2027-02-20, [0.4324405300517102, 1.4330291324769682, 11.884530337471322]
11116 : 2027-02-20, [0.14204963281002222, 0.3467049791225713, 13.511245388067408]
11117 : 2027-02-20, [0.20672289342258857, 0.20718352989075156, 13.83609357668666]
11118 : 2027-02-20, [0.12179571329302465, 0.4494823126311692, 13.928721974075804]
11119 : 2027-02-20, [0.3718289996834037, 1.430603885541244, 12.94756711477535]
11120 : 2027-02-20, [0.15027545532825956, 0.4040507286301921, 14.445673816041548]
11121 : 2027-02-20, [0.4410203335463585, 0.3575038714874789, 14.451475794966163]
11122 : 2027-02-20, [0.4479255419302394, 1.6562263323752384, 13.395848125694522]
11123 : 2027-02-20, [0.3722576105473352, 0.39404149970318014, 14.983700889749484]
11124 : 2027-02-20, [0.3575457332917533, 1.608421676132382, 14.034032590575865]
11125 : 2027-02-20, [0.18546307854672794, 0.36089871990939254, 15.703638201543878]
11126 : 2027-02-20, [0.2036046957916194, 0.3285688794193038, 15.967826424789074]
11127 : 2027-02-20, [0.2140358195139231, 0.3193536945119537, 16.216610485974126]
11128 : 2027-02-20, [0.24967433877726697, 0.2545932759235962, 16.495732385299135]
11129 : 2027-02-20, [0.2629745228626474, 1.4492078910429163, 15.537817586094436]
11130 : 2027-02-20, [0.333954147876882, 0.18460644996331607, 16.9814394021598]
11131 : 2027-02-20, [0.45683232841837473, 1.7171992529282827, 15.575968418653341]
11132 : 2027-02-20, [0.8103426963216164, 2.03623426265931, 15.153423041019074]
