Itinerary: ['earth', 'mars', 'earth', 'pluto']
8674  : 2026-01-01, [1.3596209082725006, 0.9008055247437916, 16.239573566983708]
8675  : 2026-01-01, [1.0872503392505908, 0.45433115878100977, 17.2084185019684]
8676  : 2026-01-01, [2.0343958714940817, 0.6491086561836971, 16.316495472322224]
8677  : 2026-01-01, [0.4605481505548785, 1.6822483098041634, 17.10720353964096]
8678  : 2026-01-01, [1.3409641517846695, 0.9795198976838381, 17.179515950531492]
8679  : 2026-01-01, [1.3967735048681345, 0.36438752413573683, 17.98883897099613]
8680  : 2026-01-01, [1.9130531332122656, 1.0050642917309003, 17.081882575056834]
8681  : 2026-01-01, [1.1176702558804152, 1.0367938719117007, 18.095535872207886]
8682  : 2026-01-01, [3.050151560538957, 1.1889706231310353, 16.260877816330005]
8683  : 2026-01-01, [0.8950565234720663, 0.9241885564519224, 18.930754920076012]
8684  : 2026-01-01, [0.4233153208328593, 0.579953786609792, 19.99673089255735]
8685  : 2026-01-01, [0.5087499233196083, 0.5358431174104508, 20.20540695926994]
8686  : 2026-01-01, [0.7110226973034498, 0.45166328693378754, 20.337314015762765]
8687  : 2026-01-01, [1.0883626092141134, 0.2360703324143253, 20.425567058371563]
8688  : 2026-01-01, [0.25890341991865945, 0.2919641375804576, 21.449132442500883]
8689  : 2026-01-01, [0.4623117040850761, 0.7823809271684141, 21.005307368746507]
8690  : 2026-01-01, [0.8052895353962713, 0.916684937514751, 20.778025527088975]
8691  : 2026-01-01, [0.34728154834204156, 0.22040756541106768, 22.18231088624689]
8692  : 2026-01-01, [0.9414377704556078, 2.280208155527783, 19.77835407401661]
8693  : 2026-01-01, [1.0797228846292017, 0.608851796344875, 21.561425319025922]
8694  : 2026-01-01, [0.6838157153304311, 2.090281603705094, 20.725902680964477]
8695  : 2026-01-01, [1.592174612312063, 0.3860953024872954, 21.771730085200645]
8696  : 2026-01-01, [3.05005443436528, 1.0576896922741168, 19.8922558733606]
8697  : 2026-01-01, [0.6482408262906806, 2.0960222129493604, 21.50573696075996]
8698  : 2026-01-01, [1.240345346587982, 0.35213845572744223, 22.907516197684576]
8699  : 2026-01-01, [0.8558804287812802, 0.9449053019254585, 22.94921426929326]
8700  : 2026-01-10, [0.0634274630162606, 0.26553664919043657, 9.671035887793304]
8701  : 2026-01-10, [0.6495534285451956, 0.2775135890352854, 9.32293298241952]
8702  : 2026-01-10, [0.57976302732564, 0.6369627813888381, 9.283274191285521]
8703  : 2026-01-10, [0.8385954408627653, 0.7387007084380179, 9.172703850699216]
8704  : 2026-01-10, [0.8705013575104685, 0.6527590976734373, 9.476739544816095]
8705  : 2026-01-10, [0.5755460444282923, 0.2511287565225791, 10.42332519904913]
8706  : 2026-01-10, [0.9721867372936294, 0.4014170102921215, 10.12639625241425]
8707  : 2026-01-10, [0.802823786346294, 0.6683826481066438, 10.278793565547062]
8708  : 2026-01-10, [0.3605672182507479, 0.490404638269014, 11.149028143480239]
8709  : 2026-01-10, [0.7439299455364006, 0.3378153039242175, 11.168254750539381]
8710  : 2026-01-10, [0.859200515015951, 0.7702695848606771, 10.87052990012337]
8711  : 2026-01-10, [1.031429468274117, 0.7289795712990621, 10.989590960426822]
8712  : 2026-01-10, [0.5910716717974599, 0.1468246692597135, 12.262103658942825]
8713  : 2026-01-10, [0.90794273876491, 0.7230282918940887, 11.619028969341]
8714  : 2026-01-10, [0.9418793644549074, 0.31795067930522347, 12.240169956239868]
8715  : 2026-01-10, [0.1390151015659877, 1.1058595712743873, 12.505125327159627]
8716  : 2026-01-10, [0.1018148400767081, 0.2686963482036217, 13.62948881171967]
8717  : 2026-01-10, [0.29247583316740555, 0.11480961618389882, 13.842714550648697]
8718  : 2026-01-10, [1.6184250659476944, 0.32159298555350024, 12.559981948498805]
8719  : 2026-01-10, [0.5958041967171799, 0.7291843069910889, 13.42501149629173]
8720  : 2026-01-10, [0.4244900567885367, 0.11521143167782553, 14.460298511533638]
8721  : 2026-01-10, [0.06668065688171432, 0.34714937456403744, 14.836169968554248]
8722  : 2026-01-10, [0.1112937726478699, 0.3313550702772317, 15.057351157074901]
8723  : 2026-01-10, [0.8559055436129882, 0.088311202497575, 14.805783253889437]
8724  : 2026-01-10, [0.4551594728768526, 0.5858610495149488, 14.958979477608198]
8725  : 2026-01-10, [0.6943011582351718, 0.7905558772074981, 14.76514296455733]
8726  : 2026-01-10, [0.4577768798010885, 0.6107223049094751, 15.431500815289436]
8727  : 2026-01-10, [2.3313369795490653, 1.0695708541400404, 13.349092166310896]
8728  : 2026-01-10, [2.5053033007895102, 1.0827558566525595, 13.411940842557929]
8729  : 2026-01-10, [1.0450633932200404, 0.8512426383657732, 15.353693968414186]
8730  : 2026-01-10, [1.0129974416668142, 0.8839972464548703, 15.603005311878315]
8731  : 2026-01-10, [0.6181515925103794, 0.8136467355632795, 16.318201671926342]
8732  : 2026-01-10, [0.9638394884663269, 0.8492869103104357, 16.186873601223237]
8733  : 2026-01-10, [0.438200818471664, 1.649919492818792, 16.161879688709544]
8734  : 2026-01-10, [0.359088278424342, 0.16992757002507403, 17.970984151550585]
8735  : 2026-01-10, [2.2356416619696398, 1.078389523621159, 15.4359688144092]
8736  : 2026-01-10, [1.008531791126448, 1.0367328182427995, 16.954735390630752]
8737  : 2026-01-10, [2.455573927849712, 1.1294776599298992, 15.66494841222039]
8738  : 2026-01-10, [0.3603496209381596, 0.5533998643313157, 18.586250514730526]
8739  : 2026-01-10, [1.5282571876143545, 0.6251747811216027, 17.596568031264045]
8740  : 2026-01-10, [2.7861430489430226, 1.1804734819413751, 16.033383469115602]
8741  : 2026-01-10, [1.304107456484482, 0.9544168869578672, 17.99147565655765]
8742  : 2026-01-10, [1.050627590596672, 0.35113741868161336, 19.098234990721714]
8743  : 2026-01-10, [0.9173681506299105, 0.9472268435992902, 18.885405005770803]
8744  : 2026-01-10, [0.9258330486944206, 2.2521252384476727, 17.822041712857907]
8745  : 2026-01-10, [1.67296977367036, 0.5401422331618374, 19.036887993167802]
8746  : 2026-01-10, [0.40484570084713495, 1.8005624506393505, 19.294591848513512]
8747  : 2026-01-10, [0.8002802501610189, 0.30376337846934115, 20.645956371369643]
8748  : 2026-01-10, [0.20096919062499394, 0.30484257264799564, 21.494188236727013]
8749  : 2026-01-10, [0.8826770900642835, 2.235145086400025, 19.13217782353569]
8750  : 2026-01-10, [1.1676103091893995, 0.8509025484362729, 20.481487142374327]
8751  : 2026-01-10, [0.7606183937285846, 0.9283395456223219, 21.061042060649097]
8752  : 2026-01-10, [0.5952644767272097, 2.0305874097293932, 20.3741481135434]
8753  : 2026-01-10, [0.44004960092642054, 0.7321411626326816, 22.077809236440896]
8754  : 2026-01-10, [1.165279188362795, 0.5664828042300915, 21.768238007407113]
8755  : 2026-01-10, [0.6627338320255396, 2.147490139500818, 20.939776028473645]
8756  : 2026-01-10, [0.995045478537892, 2.434336857889135, 20.57061766357297]
8757  : 2026-01-10, [0.46605614988402966, 0.4026616434167164, 23.381282206699257]
8758  : 2026-01-10, [0.85966932713581, 0.103650958095351, 23.536679714768837]
8759  : 2026-01-10, [0.6201483310166844, 2.1689649196437433, 21.960886749339572]
8760  : 2026-01-20, [0.6027324150314279, 0.2679033657942145, 9.129364219174358]
8761  : 2026-01-20, [0.5457932986694245, 0.6246042622798925, 9.079602439050683]
8762  : 2026-01-20, [0.7177708725943681, 0.6841062630230418, 9.09812286438259]
8763  : 2026-01-20, [0.9588594464453988, 0.6637347697490678, 9.127405783805534]
8764  : 2026-01-20, [1.4533547642814697, 0.7834612370554359, 8.763183998663093]
8765  : 2026-01-20, [0.6880310157905741, 0.4070375067076035, 10.154931477501822]
8766  : 2026-01-20, [0.7807172563025755, 0.6621118475463832, 10.057170896151042]
8767  : 2026-01-20, [0.2787490498777502, 0.47593950057734263, 10.995311449544907]
8768  : 2026-01-20, [0.7027053718243851, 0.3310719311066682, 10.966222697068948]
8769  : 2026-01-20, [0.7119546931716365, 0.7058528961318512, 10.832192410696512]
8770  : 2026-01-20, [1.5362121507960058, 0.5960402676889851, 10.367747581515008]
8771  : 2026-01-20, [0.5701539246332256, 0.14496053211117424, 12.034885543255601]
8772  : 2026-01-20, [0.9632238421193977, 0.7413910835549312, 11.29538507432567]
8773  : 2026-01-20, [1.6601506867260376, 0.91141588258608, 10.678433430687882]
8774  : 2026-01-20, [0.7950303399701688, 0.8371008633233648, 11.867868796706466]
8775  : 2026-01-20, [0.17887963168827029, 0.15386751302238783, 13.417252855289341]
8776  : 2026-01-20, [1.820903058936608, 0.6435723909280391, 11.535524550135355]
8777  : 2026-01-20, [0.6351077760067753, 1.6577761344163042, 11.957116089576921]
8778  : 2026-01-20, [0.4274398918394088, 0.6632323158920161, 13.409327792268575]
8779  : 2026-01-20, [0.11741587241331389, 0.3058269103037022, 14.326757217282983]
8780  : 2026-01-20, [1.3378505210556109, 0.6981737176252425, 12.963975761319148]
8781  : 2026-01-20, [0.7907644314121159, 0.3280758459461707, 14.131159722641716]
8782  : 2026-01-20, [0.46902136326753696, 0.665901746613097, 14.365076890119367]
8783  : 2026-01-20, [0.12668395414479727, 1.2278986172664619, 14.39541742858874]
8784  : 2026-01-20, [0.7068109049392081, 0.7861869522528688, 14.507002142807924]
8785  : 2026-01-20, [0.7592279151292745, 0.7788972724118621, 14.711874812458863]
8786  : 2026-01-20, [0.44739208087623955, 1.5684965555436934, 14.484111363580068]
8787  : 2026-01-20, [0.12576757907126335, 0.2653229347509884, 16.35890948617775]
8788  : 2026-01-20, [0.14686698980943466, 0.13829433061453983, 16.714838679576026]
8789  : 2026-01-20, [0.32844913271959353, 0.5244066259718831, 16.397144241308524]
8790  : 2026-01-20, [0.5552067542797869, 0.8012966504896569, 16.143496595230555]
8791  : 2026-01-20, [0.912904461670611, 0.8387789951196369, 15.998316543209754]
8792  : 2026-01-20, [1.3910539852353971, 1.0218847417946106, 15.587061272969992]
8793  : 2026-01-20, [0.33388237989004554, 1.5944963261847191, 16.321621293925237]
8794  : 2026-01-20, [0.5414788376308975, 0.4093817944884867, 17.549139367880613]
8795  : 2026-01-20, [0.1604630196559788, 1.4506652427215059, 17.138871737622516]
8796  : 2026-01-20, [0.9576946735897675, 0.857806865461612, 17.184498460948618]
8797  : 2026-01-20, [0.1134807622831761, 0.34137103496990545, 18.795148202746923]
8798  : 2026-01-20, [0.2554951858333532, 0.18896500218915696, 19.05553981197749]
8799  : 2026-01-20, [1.9043757489580468, 1.0363051567809392, 16.809319094261014]
8800  : 2026-01-20, [0.8791211406796143, 0.6932068232716567, 18.42767203604873]
8801  : 2026-01-20, [2.146085438495432, 1.087502618743568, 17.016411942760996]
8802  : 2026-01-20, [0.9396187606407022, 2.267874032671003, 17.292507206688295]
8803  : 2026-01-20, [1.8409782015718978, 1.4122327394499343, 17.49678905897817]
8804  : 2026-01-20, [1.378627808622213, 1.0269271346073667, 18.59444505677042]
8805  : 2026-01-20, [1.1110440621247846, 0.9601855174919685, 19.17877042038325]
8806  : 2026-01-20, [0.15227069127030754, 0.3424785213550417, 21.00525078737465]
8807  : 2026-01-20, [0.2734871292671244, 1.751206478655229, 19.725306392077645]
8808  : 2026-01-20, [0.8328938755013345, 0.8986953590135768, 20.26841076548509]
8809  : 2026-01-20, [0.5858782201516552, 2.0196434690999294, 19.64447831074842]
8810  : 2026-01-20, [0.5041515661870551, 0.7843295729411118, 21.211518860871834]
8811  : 2026-01-20, [1.476828562027725, 0.9247293096069129, 20.348442128365363]
8812  : 2026-01-20, [0.24420791176999648, 0.21523565081197993, 22.540556437418026]
8813  : 2026-01-20, [0.5833752240790022, 2.0982683716344313, 20.56835640428657]
8814  : 2026-01-20, [1.5736106509572645, 1.3616414778941615, 20.564747871148573]
8815  : 2026-01-20, [0.9073788643120297, 0.24294886412657773, 22.599672271561392]
8816  : 2026-01-20, [0.22582705289135377, 0.5278084945463114, 23.246364452562336]
8817  : 2026-01-20, [0.2962117879620224, 0.7145138699394094, 23.239274342098568]
8818  : 2026-01-20, [2.610421077907407, 1.0021856180326274, 20.887393304059966]
8819  : 2026-01-20, [2.900785245417606, 1.3280492377939432, 20.52116551678845]
8820  : 2026-02-01, [0.3970663015094884, 0.14330855776402762, 9.459625140726484]
8821  : 2026-02-01, [0.1932782568704484, 1.083081259902291, 8.97364048322726]
8822  : 2026-02-01, [0.9437645641544182, 0.6670618667962767, 8.889173569049305]
8823  : 2026-02-01, [1.685518838828162, 0.8186523125301285, 8.24582884864171]
8824  : 2026-02-01, [1.0172634240506115, 0.23396139186130874, 9.748775184088078]
8825  : 2026-02-01, [0.7074155498117859, 0.2833848433397648, 10.25919960684845]
8826  : 2026-02-01, [0.2527273793669211, 0.4688416955101775, 10.778430925122901]
8827  : 2026-02-01, [0.6838927065441551, 0.33130097950792653, 10.734806313947917]
8828  : 2026-02-01, [1.0070693322658264, 0.4241532384716541, 10.568777429262518]
8829  : 2026-02-01, [0.17337012427446766, 1.137521748769274, 10.939108126956258]
8830  : 2026-02-01, [0.8779536272088856, 0.33265298420897926, 11.289393388582134]
8831  : 2026-02-01, [0.9716704442783033, 0.38845295660268087, 11.389876599119015]
8832  : 2026-02-01, [0.2812070529348017, 0.5169349658272177, 12.20185798123798]
8833  : 2026-02-01, [0.7891122398087128, 0.8430094637155437, 11.617878296475743]
8834  : 2026-02-01, [0.7650207260536196, 0.42540431054810024, 12.30957496339828]
8835  : 2026-02-01, [1.7831905073898136, 0.6526973966538444, 11.314112095956343]
8836  : 2026-02-01, [0.1888212383878934, 0.20221550297148136, 13.608963258640625]
8837  : 2026-02-01, [0.7392921710676833, 0.7276754425370714, 12.783032386395245]
8838  : 2026-02-01, [0.07090452729716133, 0.31146756026233025, 14.117627912440508]
8839  : 2026-02-01, [0.3909186633099731, 0.24851422511119986, 14.110567111578828]
8840  : 2026-02-01, [0.6417187919965776, 0.1388317242875155, 14.219449483715907]
8841  : 2026-02-01, [1.3017484138828619, 0.8613052077471787, 13.086946378369959]
8842  : 2026-02-01, [1.6068003553251657, 0.37415218686679047, 13.519047457808044]
8843  : 2026-02-01, [0.3463707052337928, 1.470710076476278, 13.932919218289928]
8844  : 2026-02-01, [1.3231238890812427, 0.88338222971427, 13.793493881204489]
8845  : 2026-02-01, [1.8343450792745084, 1.0283639952984593, 13.387290925427033]
8846  : 2026-02-01, [1.4007757634730218, 0.23228957235027178, 14.866934664176705]
8847  : 2026-02-01, [0.5859462347509514, 0.7570259081590504, 15.407027857089997]
8848  : 2026-02-01, [0.4610047962195948, 0.7523328103557463, 15.786662393424658]
8849  : 2026-02-01, [2.1206294607022187, 0.8443353532452148, 14.285035186052566]
8850  : 2026-02-01, [1.8265597764188286, 1.0341926268006736, 14.639247596780498]
8851  : 2026-02-01, [0.3550489182067666, 1.668053609325093, 15.726897472468139]
8852  : 2026-02-01, [1.4025840339719873, 1.2487871308321485, 15.348628835195866]
8853  : 2026-02-01, [0.15868788615660953, 1.4984252828148303, 16.59288683102856]
8854  : 2026-02-01, [0.828440882337769, 0.829255593474251, 16.84230352418798]
8855  : 2026-02-01, [0.5370728959917819, 1.8789648128814305, 16.333962291126788]
8856  : 2026-02-01, [0.5982999570737683, 0.5120338132817467, 17.889666229644487]
8857  : 2026-02-01, [2.131934244703906, 0.8441483174028914, 16.273917437893203]
8858  : 2026-02-01, [1.2228160177615692, 0.18250602405465638, 18.094677958183773]
8859  : 2026-02-01, [0.6455668478307695, 2.1221639342058385, 16.982269217963392]
8860  : 2026-02-01, [0.3099672067795783, 0.5627481555778497, 19.12728463764257]
8861  : 2026-02-01, [0.40272192859704625, 0.7516919816525792, 19.095586089750373]
8862  : 2026-02-01, [0.6729684027136068, 2.171810704236842, 17.65522089304955]
8863  : 2026-02-01, [0.20393332589091884, 0.6288713759797759, 19.917195298129304]
8864  : 2026-02-01, [0.30269874637920396, 1.7397938162054314, 18.957507437415366]
8865  : 2026-02-01, [0.3406159868009484, 1.833751659558123, 19.075632353640927]
8866  : 2026-02-01, [1.7012809228232388, 0.575818240077877, 19.222900837098887]
8867  : 2026-02-01, [0.7210826775205772, 2.304711411722906, 18.72420591075652]
8868  : 2026-02-01, [1.5929675380932746, 1.4797396469102222, 18.927292814996502]
8869  : 2026-02-01, [0.5581356358251288, 0.5366595723398466, 21.155204791835022]
8870  : 2026-02-01, [0.14583005994915157, 0.2393494150055515, 22.114820525045296]
8871  : 2026-02-01, [1.029557303308352, 1.1676629883679073, 20.552779708323737]
8872  : 2026-02-01, [0.1577707855802535, 1.7214356174691647, 21.120793596950584]
8873  : 2026-02-01, [0.6129229974161904, 2.2908014613408447, 20.346275541242967]
8874  : 2026-02-01, [0.18082850919676902, 0.22357884125561597, 23.09559264954762]
8875  : 2026-02-01, [0.25102202360747555, 1.8670902609218745, 21.63188771547065]
8876  : 2026-02-01, [0.42767055415579186, 2.0574408013264467, 21.514888644517765]
8877  : 2026-02-01, [0.35599809494819185, 0.7240650307106048, 23.169936874341204]
8878  : 2026-02-01, [0.8578198644117926, 0.528223856043779, 23.11395627954443]
8879  : 2026-02-01, [0.11533091305052205, 0.5658143298005615, 24.06885475714892]
8880  : 2026-02-10, [0.8301298978117506, 0.7242764052126291, 8.445593696975621]
8881  : 2026-02-10, [0.39177435036882385, 0.11451376452886837, 9.743711885102309]
8882  : 2026-02-10, [1.427265202539496, 0.7855926283576414, 8.287142169102863]
8883  : 2026-02-10, [0.6919735448169206, 0.3781726584495058, 9.679853796733573]
8884  : 2026-02-10, [0.5559889244247433, 0.6697792954482962, 9.77423178012696]
8885  : 2026-02-10, [0.8471935904192185, 0.365508939610624, 10.037297469970158]
8886  : 2026-02-10, [0.6572939924775929, 0.743135245616131, 10.099570761906275]
8887  : 2026-02-10, [0.7589335267871352, 0.4146873536610446, 10.57637911955182]
8888  : 2026-02-10, [0.37243835176042883, 1.4298672331880466, 10.197694415051524]
8889  : 2026-02-10, [0.28229761257713326, 1.221230568064392, 10.746471819358476]
8890  : 2026-02-10, [0.8163774254787524, 0.32314871691096897, 11.360473857610279]
8891  : 2026-02-10, [1.0168378641866138, 0.7689463157662443, 10.96421582004714]
8892  : 2026-02-10, [0.7262890893492884, 0.8159028713672849, 11.457808039283426]
8893  : 2026-02-10, [1.1073027056415814, 1.0089074389475965, 11.133789855410821]
8894  : 2026-02-10, [0.21900960409207218, 1.2525813051664805, 12.028409090741446]
8895  : 2026-02-10, [1.7634034792199584, 0.9694972600971381, 11.017099260682903]
8896  : 2026-02-10, [0.9339345453142672, 0.7754411621739473, 12.290624292511785]
8897  : 2026-02-10, [0.8219909675894947, 0.2518047380073672, 13.176204294403137]
8898  : 2026-02-10, [1.2236064316003648, 0.8412367916604704, 12.435156776739165]
8899  : 2026-02-10, [0.9513758399134031, 1.006723965489219, 12.791900194597376]
8900  : 2026-02-10, [1.1331805595642337, 0.828962023426906, 13.037857417008858]
8901  : 2026-02-10, [1.164883667308838, 0.38159284514453834, 13.703523487546624]
8902  : 2026-02-10, [0.31805440878246294, 0.579414863078276, 14.602530728139262]
8903  : 2026-02-10, [1.5343148423471404, 0.9496464164478545, 13.266038741205007]
8904  : 2026-02-10, [1.717963758626836, 1.007034992676481, 13.275001248696682]
8905  : 2026-02-10, [1.4599949370197107, 0.2685576408263167, 14.521447422153972]
8906  : 2026-02-10, [0.5639592310876385, 0.7563788063278041, 15.179661962584555]
8907  : 2026-02-10, [0.4353347198778088, 0.7529444698618754, 15.561720810260317]
8908  : 2026-02-10, [1.6236103768336199, 1.2909856937209252, 14.085403929445457]
8909  : 2026-02-10, [2.336855821893943, 1.1314254044270138, 13.781718773679044]
8910  : 2026-02-10, [0.5988572150327351, 0.7971213740220392, 16.104021410945226]
8911  : 2026-02-10, [1.0725924263320696, 1.1078663012093997, 15.569541272458531]
8912  : 2026-02-10, [0.7979524462721947, 0.8483489328760349, 16.35369862085177]
8913  : 2026-02-10, [1.4958319968592486, 1.0892336325610066, 15.664934370579745]
8914  : 2026-02-10, [0.27500139407046553, 0.13400658789076303, 18.090992018038772]
8915  : 2026-02-10, [0.23215299660602948, 1.6134684325233932, 16.904378570870577]
8916  : 2026-02-10, [0.6246368468646845, 0.8646539026932646, 17.51070925044205]
8917  : 2026-02-10, [0.7641661758747362, 0.25693228491864395, 18.22890153920662]
8918  : 2026-02-10, [0.7218414139689167, 0.8838635706380376, 17.894295015393045]
8919  : 2026-02-10, [2.33282648288755, 1.5286405983726135, 15.888532918739838]
8920  : 2026-02-10, [1.2209211092598198, 0.3141517837789848, 18.464927106961195]
8921  : 2026-02-10, [1.7171299252674572, 1.3969893083042164, 17.13588076642833]
8922  : 2026-02-10, [0.8300360449025393, 0.8594705615931088, 18.810493393504352]
8923  : 2026-02-10, [0.7451999601368932, 0.2522846018659502, 19.752515437997154]
8924  : 2026-02-10, [1.160027624290032, 0.2833651664046047, 19.556607209305366]
8925  : 2026-02-10, [0.22641403286159778, 1.845065397298189, 19.178520569840213]
8926  : 2026-02-10, [2.533996554895089, 0.8846089830833916, 18.08139446202152]
8927  : 2026-02-10, [0.5841297213249013, 0.8240273058539009, 20.341842972821198]
8928  : 2026-02-10, [0.4155867533317792, 2.066115543562871, 19.51829770310535]
8929  : 2026-02-10, [1.3470493538568835, 0.2673431361095462, 20.63560751003357]
8930  : 2026-02-10, [0.38324680159541463, 1.9935154769227466, 20.12323772148184]
8931  : 2026-02-10, [0.3969356556771553, 2.125887139566965, 20.227177204755883]
8932  : 2026-02-10, [1.3567634373573345, 0.33171481945149106, 21.31152174319117]
8933  : 2026-02-10, [0.9432213332108692, 1.00425547482892, 21.302523191960212]
8934  : 2026-02-10, [0.5584667130228718, 2.334299359073142, 20.607233927903987]
8935  : 2026-02-10, [0.7617188497800836, 2.4918424833422543, 20.496438666877662]
8936  : 2026-02-10, [0.9669219079923964, 0.4758651571135222, 22.55721293489408]
8937  : 2026-02-10, [1.5287491543845142, 0.22846124114686697, 22.492789604468623]
8938  : 2026-02-10, [1.4364154149875057, 0.9304973451782977, 22.1330872398342]
8939  : 2026-02-10, [2.6814867098547412, 1.6559377925566896, 20.412575497588566]
8940  : 2026-02-20, [0.3744421372019992, 0.11254891893348887, 9.513008943864511]
8941  : 2026-02-20, [1.1061887820419123, 0.7226009661110592, 8.421210251847027]
8942  : 2026-02-20, [0.2645017092101179, 1.1394639016485788, 9.096034389141304]
8943  : 2026-02-20, [0.5241422882171726, 0.6541856250796669, 9.571672086703161]
8944  : 2026-02-20, [0.7842758209746925, 0.3487588474771628, 9.866965331548144]
8945  : 2026-02-20, [0.5939824027222186, 0.7135013678782929, 9.942516229399487]
8946  : 2026-02-20, [0.6759278759688608, 0.3688724018782841, 10.455199722152855]
8947  : 2026-02-20, [0.6887626213021294, 0.763499200320593, 10.297738178377278]
8948  : 2026-02-20, [0.22198446293250035, 0.11189536882196188, 11.666120168245538]
8949  : 2026-02-20, [1.0749809537344421, 0.7751449751994822, 10.399874071066076]
8950  : 2026-02-20, [0.45833144223112526, 1.478312670374682, 10.563355887394192]
8951  : 2026-02-20, [0.6850303181323346, 0.7983448447238362, 11.266624837143828]
8952  : 2026-02-20, [1.188309036282528, 1.0566797170261304, 10.755011246691343]
8953  : 2026-02-20, [0.1604654226444963, 1.2005778479129348, 11.888956729442569]
8954  : 2026-02-20, [0.5222758441695441, 0.16273038077920135, 12.814993775051253]
8955  : 2026-02-20, [0.8404335536115174, 0.755688154201159, 12.153878292187324]
8956  : 2026-02-20, [1.4417152065713568, 0.8999464125313401, 11.658338380897304]
8957  : 2026-02-20, [0.7368765638461025, 0.12086742172601754, 13.392256014427879]
8958  : 2026-02-20, [0.9146677967563266, 0.992532807263169, 12.592799395980506]
8959  : 2026-02-20, [1.6814558242566329, 0.9753949061341177, 12.093149269609247]
8960  : 2026-02-20, [0.5443980184336448, 0.7319336306257952, 13.72366835094056]
8961  : 2026-02-20, [0.5267163427537609, 0.5661916559552834, 14.157092001290955]
8962  : 2026-02-20, [0.7088915415132631, 0.3253768384505148, 14.465731620036221]
8963  : 2026-02-20, [1.9980799056707153, 1.0718569308559147, 12.680063163473369]
8964  : 2026-02-20, [0.4658698578814983, 0.7481186502285926, 14.786011491889909]
8965  : 2026-02-20, [1.1387042964594976, 0.8697589217849799, 14.241536781755523]
8966  : 2026-02-20, [1.1367344001715822, 0.43869041343826193, 14.924575186390156]
8967  : 2026-02-20, [1.442999329501136, 1.3056869463012566, 14.001313724197608]
8968  : 2026-02-20, [1.1759380806916724, 1.2075669715507675, 14.616494947757563]
8969  : 2026-02-20, [0.20817505088210106, 0.4095466431916469, 16.632278305926253]
8970  : 2026-02-20, [0.7790127847807594, 0.3181362416611992, 16.402850973558042]
8971  : 2026-02-20, [0.6591559993642339, 0.6583744209537051, 16.43246957968206]
8972  : 2026-02-20, [0.779677553834301, 0.41198891509427177, 16.80833353107143]
8973  : 2026-02-20, [2.04443579617436, 0.9099207287305021, 15.295643475095138]
