Itinerary: ['earth', 'mars', 'earth', 'pluto']
51    : 2022-01-01, [0.6282537340956961, 0.8063441119988336, 21.31540215390547]
52    : 2022-01-01, [1.3819750771166026, 0.6787206048457785, 20.939304318037617]
53    : 2022-01-01, [0.2113196919578887, 1.6835471415780479, 21.355133166464064]
54    : 2022-01-01, [1.3809821569052758, 1.3160430496688322, 20.802974793425893]
55    : 2022-01-01, [1.2031960383194225, 2.5461850148579184, 20.00061894682266]
56    : 2022-01-01, [0.8720371483441798, 0.10406794864414412, 23.023894903011673]
57    : 2022-01-01, [1.412290808841851, 1.214627150656276, 21.623082040501874]
58    : 2022-01-01, [1.4092181264619255, 1.2076119946359394, 21.883169878902137]
59    : 2022-01-01, [0.7407129263127114, 0.8087585056685732, 23.20052856801872]
60    : 2022-01-10, [0.31064825175426, 0.44466007907742444, 9.244691669168317]
61    : 2022-01-10, [0.3332168256518699, 0.4539593847040339, 9.462823789644096]
62    : 2022-01-10, [0.36108696393848183, 0.46571246760349744, 9.673200568458022]
63    : 2022-01-10, [0.39664052680295836, 0.48023561159410355, 9.873123861602938]
64    : 2022-01-10, [0.44814747108026826, 0.49536911764553754, 10.056483411274193]
65    : 2022-01-10, [0.526115449716152, 0.518386128108017, 10.205498422175832]
66    : 2022-01-10, [0.721144478028441, 0.5695959255398826, 10.209259596431677]
67    : 2022-01-10, [1.2706806431310775, 0.6987796476940227, 9.780539709174901]
68    : 2022-01-10, [0.2873113968147823, 1.1617490846773553, 10.550939518507862]
69    : 2022-01-10, [0.5893744228276514, 0.21787775607315416, 11.442747821099195]
70    : 2022-01-10, [0.8075798219028282, 0.5693486371419629, 11.123071540955209]
71    : 2022-01-10, [0.6293942453430944, 0.683227029207715, 11.437378725449193]
72    : 2022-01-10, [1.5239997398167524, 0.8025535124445505, 10.673446747738696]
73    : 2022-01-10, [0.9077875163125994, 0.5937868766449921, 11.748425607042408]
74    : 2022-01-10, [1.644074683965563, 0.7168744780674539, 11.139050837966982]
75    : 2022-01-10, [0.37134277946311683, 1.3571337984684522, 12.021523422068432]
76    : 2022-01-10, [2.1002853183439325, 0.8935362415217306, 11.006178440134336]
77    : 2022-01-10, [0.7888683355772835, 0.13504892630931195, 13.326082738113405]
78    : 2022-01-10, [0.741735204754924, 0.1580600190728322, 13.600204776172243]
79    : 2022-01-10, [0.6814329950672556, 0.7835939869154349, 13.28497301801731]
80    : 2022-01-10, [0.6139477580077716, 0.35301369217860057, 14.033038549813627]
81    : 2022-01-10, [0.34222730867814244, 1.42213075634648, 13.485641934975378]
82    : 2022-01-10, [0.6898094620958172, 0.2070242852252102, 14.603166252678973]
83    : 2022-01-10, [0.6521969920388716, 0.6583569764867617, 14.439446031474368]
84    : 2022-01-10, [0.4512370550920519, 0.6274829129221389, 14.921280031985809]
85    : 2022-01-10, [0.9099796101359019, 0.9329250284041917, 14.407095361459907]
86    : 2022-01-10, [0.8770662736976983, 0.21662535027463872, 15.406308376027663]
87    : 2022-01-10, [0.17619365103134982, 1.3477524574163655, 15.226053891552285]
88    : 2022-01-10, [2.4888702581603446, 1.0150555767504377, 13.496074165089217]
89    : 2022-01-10, [2.3973329692300016, 0.9872111201466367, 13.86545591062336]
90    : 2022-01-10, [0.2356358911664638, 0.1701064415390309, 17.094257667294503]
91    : 2022-01-10, [0.9283803063870556, 0.6891933584476123, 16.132426335165334]
92    : 2022-01-10, [0.2228586302462984, 0.24611935857621092, 17.53102201117749]
93    : 2022-01-10, [0.85242593871349, 0.3242234839672899, 17.073350577319218]
94    : 2022-01-10, [0.7074080170655754, 0.3737874597924814, 17.418804523141944]
95    : 2022-01-10, [1.5635513539033545, 0.8372359769534284, 16.349212669143217]
96    : 2022-01-10, [0.4692408491392475, 0.5963956150862346, 17.93436353577452]
97    : 2022-01-10, [2.177613136012503, 0.6045425114145891, 16.467844352572907]
98    : 2022-01-10, [0.29841307245952986, 0.5117337671721882, 18.68985316036828]
99    : 2022-01-10, [1.1410120748654375, 0.28740718159007367, 18.321580743544487]
100   : 2022-01-10, [0.3644077562677553, 1.7144125315818852, 17.921179712150362]
101   : 2022-01-10, [1.3897849409649914, 1.2648084759602558, 17.595406583074755]
102   : 2022-01-10, [1.5425462564802004, 1.2155915487003044, 17.741862194819497]
103   : 2022-01-10, [1.6665336719733528, 0.1965659412268613, 18.886900386799784]
104   : 2022-01-10, [0.16479167957185414, 1.5780803334751075, 19.257127986953037]
105   : 2022-01-10, [0.8720776135623662, 0.240273015964826, 20.137649370472808]
106   : 2022-01-10, [2.286012080870032, 1.4238540423272399, 17.790133876802727]
107   : 2022-01-10, [0.6476593901696941, 0.8564620152390101, 20.245878594591296]
108   : 2022-01-10, [1.1659784752824063, 0.2962762619594335, 20.537745262758158]
109   : 2022-01-10, [0.2204327163317449, 1.7185042455663666, 20.31106303810189]
110   : 2022-01-10, [1.7082295213919465, 1.4108575634878056, 19.380912915120245]
111   : 2022-01-10, [1.3546115916620904, 2.701515757581277, 18.69387265075663]
112   : 2022-01-10, [0.4061313587321984, 1.9512187259105642, 20.642649915357236]
113   : 2022-01-10, [0.5713675315523786, 0.4002584925247402, 22.278373975922882]
114   : 2022-01-10, [0.6955482758719513, 0.8487536338149132, 21.955698090313135]
115   : 2022-01-10, [1.108980262639182, 0.855138039207879, 21.785881698152938]
116   : 2022-01-10, [1.1224156354777928, 0.4428003814770602, 22.434783983045147]
117   : 2022-01-10, [0.7852544181645985, 0.8849502887172331, 22.57979529311817]
118   : 2022-01-10, [0.27202115155758, 0.34057222737634496, 23.887406621066077]
119   : 2022-01-10, [0.5223348404152777, 2.143106903640174, 22.084558255944547]
120   : 2022-01-20, [0.31363705785127893, 0.4466894335735452, 9.239673508575176]
121   : 2022-01-20, [0.33879024622386467, 0.4583464498449275, 9.452863303931208]
122   : 2022-01-20, [0.37288240620558544, 0.4730934912051687, 9.654024102589247]
123   : 2022-01-20, [0.41564085463288003, 0.4867742322913228, 9.847584913075798]
124   : 2022-01-20, [0.48388070029222396, 0.5083189250000519, 10.007800374707724]
125   : 2022-01-20, [0.6089565731780932, 0.5496579001379165, 10.091385526683991]
126   : 2022-01-20, [1.021249294487475, 0.6502524852914545, 9.82849822022107]
127   : 2022-01-20, [0.09597965552915594, 0.18152735603289177, 11.472492988437951]
128   : 2022-01-20, [0.5505725281469939, 0.6466520921991382, 10.802775379653866]
129   : 2022-01-20, [0.6763932928844051, 0.5497112806426835, 11.02389542647291]
130   : 2022-01-20, [0.5237193441920206, 0.649725401138452, 11.326555254669527]
131   : 2022-01-20, [0.4996759255351817, 0.5510617213789991, 11.69926235308582]
132   : 2022-01-20, [0.22191238831498974, 0.15425856285410935, 12.6238290488309]
133   : 2022-01-20, [1.2047196432753304, 0.6546824713447792, 11.39059788537989]
134   : 2022-01-20, [1.1709409786497336, 0.7254428983157752, 11.603616123034492]
135   : 2022-01-20, [1.1500524080286942, 0.72456134721656, 11.875386244754747]
136   : 2022-01-20, [0.5020477278796831, 0.6237141261290667, 12.87423814599125]
137   : 2022-01-20, [0.6091480178730468, 0.1904321686445755, 13.450419813482378]
138   : 2022-01-20, [0.34652725007449425, 0.5661431304650071, 13.5873296194605]
139   : 2022-01-20, [0.8862101627658661, 0.8896050695142927, 12.974184767719843]
140   : 2022-01-20, [0.14693667111492692, 0.14857336930953724, 14.704489959575536]
141   : 2022-01-20, [0.7505381427367154, 0.2631407256265338, 14.236321131636752]
142   : 2022-01-20, [0.785512917917033, 0.2746237164087591, 14.439863365674208]
143   : 2022-01-20, [1.1759164115268197, 1.072374761256811, 13.501708827216369]
144   : 2022-01-20, [0.7782552664403696, 0.8747582762857964, 14.346986457273832]
145   : 2022-01-20, [1.3741991904074071, 1.1572643117547023, 13.718536497837892]
146   : 2022-01-20, [0.7316958535123415, 0.6402739367774678, 15.128030209710191]
147   : 2022-01-20, [1.6420644889138387, 0.8902485680804032, 14.21768694300576]
148   : 2022-01-20, [1.0394424419577393, 0.1377483207531891, 15.822809237289071]
149   : 2022-01-20, [1.0665099298214986, 0.24399757081046283, 15.939492499368036]
150   : 2022-01-20, [1.0886957926273924, 0.9931991106498049, 15.418105096722803]
151   : 2022-01-20, [0.9021837898447616, 0.6923679836432247, 16.155448226512014]
152   : 2022-01-20, [0.3921300936003513, 0.743184111212456, 16.864685795187192]
153   : 2022-01-20, [0.20087509946538532, 0.5863412673592888, 17.462783633175327]
154   : 2022-01-20, [1.7182779853633916, 1.2211209058008508, 15.560601108835758]
155   : 2022-01-20, [0.87343718944258, 0.2581501765968118, 17.618412633960606]
156   : 2022-01-20, [0.20865497402320818, 0.5617254326841252, 18.229619593292668]
157   : 2022-01-20, [1.487651526874405, 0.6794940783257107, 17.082854394799885]
158   : 2022-01-20, [1.7219300985221728, 0.7965901397638553, 16.98147976171397]
159   : 2022-01-20, [2.65661548665254, 1.0395622761583134, 16.053822237189145]
160   : 2022-01-20, [1.2219172201970259, 2.4923725071852996, 16.285710272617674]
161   : 2022-01-20, [0.7605724436411349, 0.8566441597125113, 18.632783396646353]
162   : 2022-01-20, [0.8224629474453329, 1.0418955165723733, 18.63564153598229]
163   : 2022-01-20, [1.3085206921693602, 2.613537764395461, 16.827941543435177]
164   : 2022-01-20, [0.30200647879526604, 0.17555314648469933, 20.522440374720034]
165   : 2022-01-20, [1.7232534484677227, 0.572076460442727, 18.95467009108955]
166   : 2022-01-20, [0.21358322639455454, 1.6982299081325034, 19.58818686547294]
167   : 2022-01-20, [0.18339675231277353, 0.5661584330063532, 21.000444814680876]
168   : 2022-01-20, [0.5822418858759587, 0.9254193986645339, 20.49233871545951]
169   : 2022-01-20, [0.6872886121871479, 0.7430943207639896, 20.819617067048863]
170   : 2022-01-20, [2.0566102432362126, 0.7249635207647879, 19.718426235999]
171   : 2022-01-20, [0.6197647236683373, 2.261732395101954, 19.868502881229706]
172   : 2022-01-20, [0.39034224303788, 1.9542138563654647, 20.655443900596655]
173   : 2022-01-20, [0.1781397814034643, 1.7624254692256107, 21.309434749370926]
174   : 2022-01-20, [1.859154779912165, 0.814233809463732, 20.8266114106241]
175   : 2022-01-20, [2.0133968685251578, 0.4514529288057495, 21.28515020266909]
176   : 2022-01-20, [0.25678889891166556, 1.9351448676680003, 21.808066233420334]
177   : 2022-01-20, [2.7688034709342535, 1.165052169444957, 20.316144359620786]
178   : 2022-01-20, [0.7730619582082976, 0.061040400103375615, 23.66589764168832]
179   : 2022-01-20, [0.6463850715529067, 0.8233855162212232, 23.280229412225868]
180   : 2022-02-01, [0.3200516766747215, 0.45324622991293667, 9.226702093412342]
181   : 2022-02-01, [0.3514681385130511, 0.4649034016016046, 9.433628459885345]
182   : 2022-02-01, [0.39394576616138693, 0.4819796907279977, 9.624074543110616]
183   : 2022-02-01, [0.45782123754208126, 0.5013926976537874, 9.79078606480413]
184   : 2022-02-01, [0.569082320632546, 0.5404789391942205, 9.890438740173234]
185   : 2022-02-01, [0.9218687689527301, 0.6288220346426017, 9.69930919640467]
186   : 2022-02-01, [0.736150859557719, 0.19023282192186203, 10.57361631852042]
187   : 2022-02-01, [0.6671755728452501, 0.7067308347377891, 10.37609359241696]
188   : 2022-02-01, [0.31264465196137364, 0.5164830523631226, 11.170872295675505]
189   : 2022-02-01, [0.5462929997117631, 0.6488664522653645, 11.054840548022874]
190   : 2022-02-01, [0.4431793301400976, 0.5406955866890611, 11.516125083170841]
191   : 2022-02-01, [0.10860695168273185, 0.1992465110186482, 12.442146537298619]
192   : 2022-02-01, [0.9844452576101259, 0.6262325394879098, 11.389322202901964]
193   : 2022-02-01, [0.7754929814355794, 0.644559128013429, 11.829947890550992]
194   : 2022-02-01, [1.031173090172036, 0.7029161861894486, 11.765910723638516]
195   : 2022-02-01, [0.4383276452328324, 0.6131852517341155, 12.698487103033052]
196   : 2022-02-01, [1.841671893985249, 0.7026900615918235, 11.455638044422928]
197   : 2022-02-01, [0.3913990502636458, 0.604821887241727, 13.253779062494626]
198   : 2022-02-01, [0.6551413418840436, 0.7844842300074268, 13.06037442810853]
199   : 2022-02-01, [0.7318710261583419, 0.24348333972431688, 13.774645634117343]
200   : 2022-02-01, [0.3573194941160365, 1.534954247510176, 13.107726258373788]
201   : 2022-02-01, [1.1334081078638336, 0.9875914049345957, 13.129000487201571]
202   : 2022-02-01, [0.5681822006743101, 1.7712277805487755, 13.160590018776913]
203   : 2022-02-01, [0.7043911213234855, 0.8475930039549769, 14.198015874721538]
204   : 2022-02-01, [1.0362169562103252, 1.0466806502391277, 13.917102393550548]
205   : 2022-02-01, [0.4129283071090577, 0.6692894619371427, 15.1677822309538]
206   : 2022-02-01, [0.80189639021354, 0.6701822380066997, 15.02792137177976]
207   : 2022-02-01, [0.750045071721446, 0.5145625611963528, 15.485392367082202]
208   : 2022-02-01, [0.7998722584530649, 0.2848090962252255, 15.91531864532171]
209   : 2022-02-01, [1.3271486709072182, 1.1854943120977262, 14.737357016995055]
210   : 2022-02-01, [0.5559605471651223, 0.6813833557400742, 16.262656097094805]
211   : 2022-02-01, [1.052063870292866, 0.2800974974952883, 16.417838632211847]
212   : 2022-02-01, [0.1741799059266568, 1.5599642057756185, 16.265855888297725]
213   : 2022-02-01, [0.46111728793943063, 0.7907214656577093, 16.998161246402862]
214   : 2022-02-01, [0.9681061010262468, 0.08497310867533255, 17.44692079029842]
215   : 2022-02-01, [0.6156923001057353, 0.7758895743139138, 17.35841812558035]
216   : 2022-02-01, [1.8965061703181536, 1.3285736914089334, 15.774920138272915]
217   : 2022-02-01, [0.726533168311237, 0.2375608900963617, 18.2859059415924]
218   : 2022-02-01, [0.27757295529939535, 1.7998442444637504, 17.422582800236857]
219   : 2022-02-01, [0.2768653576713575, 1.7419028908887995, 17.731231751439843]
220   : 2022-02-01, [2.003098317651134, 0.4568134706476575, 17.54008821170121]
221   : 2022-02-01, [0.7422455279353721, 0.2465026401250248, 19.261251831939603]
222   : 2022-02-01, [0.8339673820329168, 2.3981344270045675, 17.267898190962516]
223   : 2022-02-01, [0.6565480058519372, 0.7546488247139207, 19.338803169434144]
224   : 2022-02-01, [1.051616506525104, 1.1226072830880904, 18.825776210386806]
225   : 2022-02-01, [0.861950086800114, 1.1077072374480663, 19.28034267575182]
226   : 2022-02-01, [0.549579380238736, 0.7951382895934875, 20.15528233016778]
227   : 2022-02-01, [0.2902478724100076, 1.939443530287778, 19.520308597302215]
228   : 2022-02-01, [1.524680039715849, 1.3617665758760824, 19.113553384408068]
229   : 2022-02-01, [1.2377042639109008, 2.7544023964680373, 18.257893339621063]
230   : 2022-02-01, [1.7502181480459629, 0.9171536198354833, 19.83262823211855]
231   : 2022-02-01, [2.0447617412169636, 0.8405116833004032, 19.864726575482635]
232   : 2022-02-01, [0.8760441972117828, 0.24439376009201402, 21.879562042696204]
233   : 2022-02-01, [1.8448629807512473, 0.8108280975960206, 20.59430892165273]
234   : 2022-02-01, [1.0968971810821915, 0.9911600849266518, 21.411942733991154]
235   : 2022-02-01, [1.3258458111387326, 0.9850582220940848, 21.439095966767184]
236   : 2022-02-01, [0.8437427207186938, 2.6240385489528575, 20.532218730328452]
237   : 2022-02-01, [1.535828896031311, 0.20326617438943048, 22.510904929579258]
238   : 2022-02-01, [0.3269270512048335, 0.3965025187101395, 23.776570430085027]
239   : 2022-02-01, [0.9405247098022538, 0.11609420499736134, 23.69338108520039]
240   : 2022-02-10, [0.3298390805304979, 0.457796483677111, 9.212364435792392]
241   : 2022-02-10, [0.36624713124724245, 0.47390683268070416, 9.409846036072054]
242   : 2022-02-10, [0.4193907379948823, 0.49129839070049447, 9.589310871304622]
243   : 2022-02-10, [0.5196634164231632, 0.5310247653044992, 9.699311818272337]
244   : 2022-02-10, [0.7616643853781547, 0.5948191895778673, 9.643516425043977]
245   : 2022-02-10, [0.5320114102310799, 0.2244933458197667, 10.493495243949152]
246   : 2022-02-10, [0.4951276783231806, 0.6285924579668455, 10.376279863709973]
247   : 2022-02-10, [0.2788246306376684, 0.5523824993638956, 10.918792869998438]
248   : 2022-02-10, [0.5376528705223628, 0.17608104977683647, 11.286266079700802]
249   : 2022-02-10, [1.0838646290376375, 0.7044151855151112, 10.461720185447252]
250   : 2022-02-10, [0.619782339208914, 0.25149464372096497, 11.62872301707012]
251   : 2022-02-10, [0.6191183406260261, 0.7435106122103712, 11.387371047163601]
252   : 2022-02-10, [0.6093943699483001, 0.6126572171346074, 11.777948412917093]
253   : 2022-02-10, [0.7398780297866587, 0.6385950703628981, 11.871526899850442]
254   : 2022-02-10, [0.725475622135098, 0.2559804167874197, 12.518543961077484]
255   : 2022-02-10, [1.1074774251239672, 0.6461227593479342, 11.996399815528099]
256   : 2022-02-10, [1.2739866769224435, 1.0923766223719231, 11.633636700705631]
257   : 2022-02-10, [0.5537001060589831, 0.7369841069865997, 12.959315786954416]
258   : 2022-02-10, [1.1537246301153372, 1.0607108585099958, 12.285564511374668]
259   : 2022-02-10, [0.12439340750383, 1.2747350052134048, 13.350871587282764]
260   : 2022-02-10, [0.7513847353254081, 0.8240011087613253, 13.424614155913268]
261   : 2022-02-10, [0.9383310046121095, 0.7176969150916521, 13.593972080296236]
262   : 2022-02-10, [0.623554086617338, 0.8100928827847361, 14.066353030597925]
263   : 2022-02-10, [0.959584116421868, 0.9926510666349944, 13.797764816943138]
264   : 2022-02-10, [0.2599241576238889, 0.43011945390730016, 15.309956388468812]
265   : 2022-02-10, [0.6732001076343012, 0.6740317690744226, 14.902768123291274]
266   : 2022-02-10, [0.7077229046402662, 0.2827242762349495, 15.509552819124785]
267   : 2022-02-10, [2.1810713410276854, 0.9972214154703624, 13.571707243501953]
268   : 2022-02-10, [0.5182138161224146, 1.8887321455024255, 14.59305403837516]
269   : 2022-02-10, [1.411322143016162, 1.1606346657303939, 14.678043191253446]
270   : 2022-02-10, [0.2351441706528463, 0.3455237076560857, 16.91933212169107]
271   : 2022-02-10, [0.3756594959517617, 1.7125643417749155, 15.661776162273323]
272   : 2022-02-10, [0.1833985524279106, 0.5462554927441046, 17.27034595482798]
273   : 2022-02-10, [0.9726919528557589, 0.741938926184893, 16.53536912095935]
274   : 2022-02-10, [0.8696517551896449, 0.6927649331840217, 16.937583311626334]
275   : 2022-02-10, [2.4970012579603655, 1.5360594073433371, 14.716939334696296]
276   : 2022-02-10, [0.5689011996297857, 0.8155641703997204, 17.615534629970494]
277   : 2022-02-10, [0.1832620569193785, 0.286736289086618, 18.780001653994006]
278   : 2022-02-10, [2.2636138009262567, 1.022844335718178, 16.213541863355566]
279   : 2022-02-10, [1.3821908429907073, 0.8451502113198331, 17.52265894568946]
280   : 2022-02-10, [0.8496829664403284, 0.9653316628573357, 18.184985370702336]
281   : 2022-02-10, [1.364776220435941, 0.7756103117051169, 18.109613467858942]
282   : 2022-02-10, [1.521007857371795, 0.7116073663683868, 18.26738477625982]
283   : 2022-02-10, [1.829586362235171, 1.4805340933398041, 17.439879544425022]
284   : 2022-02-10, [2.7681682165218504, 1.6294487731272953, 16.602383010350852]
285   : 2022-02-10, [0.6954598691489507, 0.8354341073331888, 19.71910602351786]
286   : 2022-02-10, [1.2984352150623446, 1.3196869534265, 18.881877831511158]
287   : 2022-02-10, [0.5244771650774759, 0.7449531901894587, 20.480569644733066]
288   : 2022-02-10, [0.6864696413939686, 1.0473755153383215, 20.26615484326771]
289   : 2022-02-10, [0.7961164298684579, 1.0657219035203387, 20.388161666611204]
290   : 2022-02-10, [0.7341765609939586, 1.009058178000212, 20.756765261005828]
291   : 2022-02-10, [1.7752871356336848, 0.8856188383626421, 20.089094026003675]
292   : 2022-02-10, [0.7256008696249753, 1.0326445370572235, 21.2417545933178]
293   : 2022-02-10, [0.46187928406216544, 0.9321397936389534, 21.85598092229888]
294   : 2022-02-10, [1.774189751421177, 1.4477849482204288, 20.278025300358394]
295   : 2022-02-10, [0.87458009927238, 1.062690560214736, 21.812729340512885]
296   : 2022-02-10, [0.8005456367116428, 0.21979269972832946, 22.979661663560027]
297   : 2022-02-10, [1.3223525759473584, 1.0611509800348595, 21.866496444017784]
298   : 2022-02-10, [1.6186312363592699, 0.25471145385487853, 22.62665730978585]
299   : 2022-02-10, [1.6181474239675162, 1.5394769478254289, 21.592375628207055]
300   : 2022-02-20, [0.3441766269584433, 0.4661423469193574, 9.1896810261222]
301   : 2022-02-20, [0.3927435899147062, 0.48486166395370806, 9.372394746131585]
302   : 2022-02-20, [0.462959434272739, 0.5038108218686684, 9.533229743858591]
303   : 2022-02-20, [0.6732675425495254, 0.5736750060917443, 9.50305745135873]
304   : 2022-02-20, [1.4570156254537967, 0.7635050719363375, 8.779479302609866]
305   : 2022-02-20, [0.4160978959572095, 0.5921553392647982, 10.241746764777993]
306   : 2022-02-20, [0.5068441895808407, 0.2693731905896189, 10.72378261982954]
307   : 2022-02-20, [1.1334730100149475, 0.6358218862743515, 9.9807051037107]
308   : 2022-02-20, [0.4054052347847046, 0.5202301358351534, 11.074364629380144]
309   : 2022-02-20, [1.668814825232517, 0.8594928789082534, 9.72169229585923]
310   : 2022-02-20, [0.5188726533814613, 0.6935380196881574, 11.28758932693038]
311   : 2022-02-20, [0.6874319869028312, 0.1318611571027761, 11.930706855994393]
312   : 2022-02-20, [0.6527293022082407, 0.6203900561019338, 11.726880641689824]
313   : 2022-02-20, [1.1606809621421394, 0.9795939466864109, 11.109725091171448]
314   : 2022-02-20, [0.9546768755125876, 0.630613839783824, 11.914709284703589]
315   : 2022-02-20, [0.7321209492406469, 0.8577514108282018, 12.16012763993115]
316   : 2022-02-20, [0.9425497267779859, 0.7301811865547196, 12.327269086667293]
317   : 2022-02-20, [0.24871525357734636, 0.5198136413132854, 13.48147110510937]
318   : 2022-02-20, [0.7428394864318774, 0.26913033305194406, 13.488030180516182]
319   : 2022-02-20, [0.29240507364044005, 0.5248596721414852, 13.932735254218073]
320   : 2022-02-20, [0.7615142845751942, 0.6814855684564102, 13.557000146968395]
321   : 2022-02-20, [0.2699256996775863, 0.5931884741766561, 14.386885826145758]
322   : 2022-02-20, [0.8077132293891203, 0.9225731011945956, 13.769713669416284]
323   : 2022-02-20, [0.27621336685331926, 1.7845456007107847, 13.689241032435895]
324   : 2022-02-20, [1.73071478035679, 0.8019833608445203, 13.46730185879869]
325   : 2022-02-20, [0.5893096905285912, 0.21648269795140768, 15.444207611520001]
326   : 2022-02-20, [1.7692413929956077, 0.9265340017203276, 13.804224605284066]
327   : 2022-02-20, [1.024146746202223, 0.23106250853355897, 15.494790745264218]
328   : 2022-02-20, [1.0224097446212352, 0.6725280138206793, 15.305062241558085]
329   : 2022-02-20, [0.49045009322983885, 0.5489066695667325, 16.210643237203428]
330   : 2022-02-20, [1.1334114876547219, 1.0493539462929187, 15.317234566052361]
331   : 2022-02-20, [0.8978626340755101, 0.33214197451138266, 16.519995391413108]
332   : 2022-02-20, [0.682370083476958, 0.8228509588788425, 16.4947789576442]
333   : 2022-02-20, [1.343013412409844, 1.3448773685696014, 15.562109219020554]
334   : 2022-02-20, [0.9361404558690711, 0.5061478565505712, 17.05771168758036]
335   : 2022-02-20, [0.08407293038287625, 0.5457786807446933, 18.12014838887243]
336   : 2022-02-20, [1.3851890442722152, 0.8934830002418833, 16.7213279554859]
337   : 2022-02-20, [1.5675982298059457, 0.9098986057806182, 16.77250316441344]
338   : 2022-02-20, [1.7735393872923793, 1.2932990483187357, 16.433161564388882]
339   : 2022-02-20, [0.5137483566018672, 0.791831600678285, 18.444420042719848]
340   : 2022-02-20, [2.4067857384912905, 1.4293932767493027, 16.163820984759408]
341   : 2022-02-20, [0.7593071232127354, 2.46051384482689, 17.030179031960376]
