Itinerary: ['earth', 'mars', 'earth', 'pluto']
6526  : 2025-01-01, [0.2466996224310536, 0.5462357270393712, 20.707064650529574]
6527  : 2025-01-01, [0.2603037846093102, 0.5560142688596238, 20.933681946531067]
6528  : 2025-01-01, [0.27247756848674454, 0.5683486967603782, 21.159173734752876]
6529  : 2025-01-01, [0.2860928625911743, 0.5789140280393268, 21.3849931093695]
6530  : 2025-01-01, [0.499935109627238, 0.3300928997766428, 21.669971990596117]
6531  : 2025-01-01, [1.1599775898998854, 0.17163868168517177, 21.41838372841494]
6532  : 2025-01-01, [0.6615142821722004, 0.6891123568984543, 21.649373360929346]
6533  : 2025-01-01, [0.5421633421603781, 0.6937082134655287, 22.014128444374094]
6534  : 2025-01-01, [0.3871299831344116, 0.6475401157997561, 22.46532990106583]
6535  : 2025-01-01, [0.4710636588593384, 0.6387387507562496, 22.64019759038441]
6536  : 2025-01-01, [0.5948227491962453, 0.6461301406067804, 22.759047110196978]
6537  : 2025-01-01, [1.044048425105213, 0.5159427575800178, 22.690008817314773]
6538  : 2025-01-01, [0.5300450487570224, 2.0017897667685975, 21.968165184474376]
6539  : 2025-01-01, [0.7473958151294378, 0.7004914123278783, 23.30211277254268]
6540  : 2025-01-10, [0.13444575561535055, 0.8653666845512712, 9.000187559833376]
6541  : 2025-01-10, [0.13997499088398055, 0.8861402532531552, 9.223884755862864]
6542  : 2025-01-10, [0.1461149634081368, 0.9077674422955121, 9.446117594296352]
6543  : 2025-01-10, [0.1511450676183011, 0.9274674419490478, 9.671387490432652]
6544  : 2025-01-10, [0.14034704207540782, 0.9251521875060702, 9.934500770418522]
6545  : 2025-01-10, [0.13417752097864294, 0.944675299233577, 10.171147179787779]
6546  : 2025-01-10, [0.1482046056266106, 0.9632983691978411, 10.388497025175548]
6547  : 2025-01-10, [0.15349194795224871, 0.9845257017799637, 10.611982350267787]
6548  : 2025-01-10, [0.18364275961561263, 1.036394771414168, 10.77996246897022]
6549  : 2025-01-10, [0.24258772304233503, 1.1281273343070288, 10.879284942650637]
6550  : 2025-01-10, [0.40886226299154793, 1.3375961295112084, 10.753541607497242]
6551  : 2025-01-10, [0.2560345153017336, 0.3230874575967475, 12.17087802710152]
6552  : 2025-01-10, [0.4532817630887544, 1.4164477310090025, 11.130270505902242]
6553  : 2025-01-10, [0.20532278445082613, 0.371926624057637, 12.672750591491537]
6554  : 2025-01-10, [0.3720338604817309, 1.3884579863102184, 11.739508153208051]
6555  : 2025-01-10, [0.4600862394250841, 1.4621000498205494, 11.827813710754366]
6556  : 2025-01-10, [0.14834248459247767, 0.4303001964297909, 13.42135731897773]
6557  : 2025-01-10, [0.3114938943522281, 1.372103971707965, 12.566402133939807]
6558  : 2025-01-10, [0.33838544504164186, 1.4142611169498498, 12.747353438008508]
6559  : 2025-01-10, [0.1350445743344475, 0.43594793379745556, 14.179007491868095]
6560  : 2025-01-10, [0.14543075519768542, 0.4464302230474518, 14.408139021754865]
6561  : 2025-01-10, [0.15864721304848553, 0.46167702682165573, 14.62967576012986]
6562  : 2025-01-10, [0.23867410609312228, 0.3729456557176888, 14.88838023818919]
6563  : 2025-01-10, [0.2603681018737627, 0.3550417718924213, 15.134590126233816]
6564  : 2025-01-10, [0.29511209367002583, 0.3242923760058041, 15.38059553032417]
6565  : 2025-01-10, [0.3344646685441264, 0.2862000403807245, 15.629335291075149]
6566  : 2025-01-10, [0.41009743298817775, 0.2277906944640199, 15.862111872547802]
6567  : 2025-01-10, [0.47242726316066597, 1.6468502707973658, 14.63072246604197]
6568  : 2025-01-10, [0.1720530530615152, 0.4125042957999351, 16.415442651138548]
6569  : 2025-01-10, [0.1881220578025527, 0.4088699201804377, 16.65300802201701]
6570  : 2025-01-10, [0.2001394369996387, 0.40602830891591063, 16.893832254084447]
6571  : 2025-01-10, [0.4287179514455699, 0.23430315072198588, 17.086978897832445]
6572  : 2025-01-10, [0.1344366843139934, 0.47890125844693, 17.386662057239075]
6573  : 2025-01-10, [0.13728532643145505, 0.4861443422277467, 17.626570331340798]
6574  : 2025-01-10, [0.14144824284495028, 0.4877086963445454, 17.870843060810504]
6575  : 2025-01-10, [0.14452133169863715, 0.4929784920696147, 18.112500176231748]
6576  : 2025-01-10, [0.14905612258150572, 0.49519674117901985, 18.355747136239472]
6577  : 2025-01-10, [0.153357434969312, 0.49884433633951525, 18.597798228691175]
6578  : 2025-01-10, [0.15838049697083945, 0.501922057093831, 18.839697445935332]
6579  : 2025-01-10, [0.16281604062542757, 0.5080545621660758, 19.079129397208497]
6580  : 2025-01-10, [0.16788493427542256, 0.5105661439769253, 19.32154892174765]
6581  : 2025-01-10, [0.17401613280800013, 0.5161096269457497, 19.559874240246252]
6582  : 2025-01-10, [0.18026428109755116, 0.5216575081450777, 19.79807821075737]
6583  : 2025-01-10, [0.1862924985611719, 0.5262527342662696, 20.03745476717256]
6584  : 2025-01-10, [0.19271932031431244, 0.534518536329081, 20.27276214335661]
6585  : 2025-01-10, [0.20057403346293035, 0.5413032894254183, 20.50812267711165]
6586  : 2025-01-10, [0.2073217634380137, 0.5535741501371663, 20.73910408642482]
6587  : 2025-01-10, [1.4114034618792008, 2.6370940516778125, 17.701502486442987]
6588  : 2025-01-10, [0.22796283678939708, 0.5661860850552528, 21.20585107815535]
6589  : 2025-01-10, [0.5522547270636978, 0.2308736764075274, 21.466871596528776]
6590  : 2025-01-10, [0.38777281620354737, 0.7265912214257649, 21.385635962370685]
6591  : 2025-01-10, [0.3782247951895807, 0.35789619447126764, 22.01387901033915]
6592  : 2025-01-10, [0.5816430463890174, 0.3297938210439016, 22.088563132567078]
6593  : 2025-01-10, [0.2297084119614298, 0.5875550365616438, 22.432736551476925]
6594  : 2025-01-10, [0.2063868111599667, 0.6131156007504636, 22.680497588089573]
6595  : 2025-01-10, [0.32312211598389534, 0.666515095020874, 22.76036278899523]
6596  : 2025-01-10, [0.3514047512870605, 0.6693350890355971, 22.97926015967734]
6597  : 2025-01-10, [0.44103203792792117, 0.648456948957165, 23.160511013114917]
6598  : 2025-01-10, [0.5251582562021381, 0.6537585016784927, 23.321083242119368]
6599  : 2025-01-10, [0.7871410766805855, 0.6468488760607389, 23.316010047258676]
6600  : 2025-01-20, [0.09762044865332509, 0.10689493207142625, 9.795484619275248]
6601  : 2025-01-20, [0.10597075494894563, 0.09280192406710842, 10.051227320983948]
6602  : 2025-01-20, [0.12397807798560144, 0.916377213570434, 9.459644708443964]
6603  : 2025-01-20, [0.11375561039354852, 0.07857424215902, 10.557670147447432]
6604  : 2025-01-20, [0.13710580555477914, 0.950192850721037, 9.912701343724184]
6605  : 2025-01-20, [0.2334952535385781, 1.0984964864221947, 9.918008260039226]
6606  : 2025-01-20, [0.26410583369636614, 1.2143375972786874, 10.021556569024947]
6607  : 2025-01-20, [0.3980310174423998, 1.3467118926699286, 10.005257089887671]
6608  : 2025-01-20, [0.1666929885837436, 0.3549834677223408, 11.478323543693914]
6609  : 2025-01-20, [0.27265153318261226, 1.2723095487772718, 10.705038918040117]
6610  : 2025-01-20, [0.3007732946817136, 1.3206924271260567, 10.878534278192229]
6611  : 2025-01-20, [0.3370411593530937, 1.365425479015756, 11.04753336163115]
6612  : 2025-01-20, [0.15213148375650698, 0.38516260384848905, 12.462705912395004]
6613  : 2025-01-20, [0.216733848618661, 0.3323559262591869, 12.700910225122154]
6614  : 2025-01-20, [0.3143273214465657, 1.4006076919975288, 11.785064986555906]
6615  : 2025-01-20, [0.33466257127531457, 1.4353843144099516, 11.979953114314734]
6616  : 2025-01-20, [0.3733634286428213, 1.4763509619602184, 12.15028560939696]
6617  : 2025-01-20, [0.4316736986694746, 1.541458965092776, 12.276867336237748]
6618  : 2025-01-20, [0.2009288172828017, 0.3593016520323189, 13.939769530684881]
6619  : 2025-01-20, [0.37737497512136514, 1.5261986406798131, 12.846426384198823]
6620  : 2025-01-20, [0.12804374735856008, 0.3883763633662189, 14.483579889275221]
6621  : 2025-01-20, [0.6169326981328929, 1.6678341575543316, 12.965233144312776]
6622  : 2025-01-20, [0.22281913980128185, 0.3265415757912619, 14.950639284407455]
6623  : 2025-01-20, [0.3256630521025954, 1.5464542028069617, 13.877882745090442]
6624  : 2025-01-20, [0.5826495472432545, 0.47482782183818856, 14.942522630918557]
6625  : 2025-01-20, [0.7050163095522604, 1.8345608483913738, 13.710422842056365]
6626  : 2025-01-20, [0.9670337551435617, 2.0772935304285163, 13.455672714427921]
6627  : 2025-01-20, [0.1781224368881166, 0.4976573952160835, 16.0742201678958]
6628  : 2025-01-20, [0.3037875043305914, 0.2631053472865199, 16.433107148382888]
6629  : 2025-01-20, [0.12361819832250771, 0.4839028311914503, 16.642478970486042]
6630  : 2025-01-20, [0.19465010138896993, 0.4802876620151411, 16.825062236595887]
6631  : 2025-01-20, [0.30792064216399806, 0.31932621489606844, 17.122753142939935]
6632  : 2025-01-20, [0.42377206017068486, 1.6389952420808687, 15.937232697748447]
6633  : 2025-01-20, [0.12740956322554242, 0.46147480907874705, 17.66111562769571]
6634  : 2025-01-20, [0.13731827707343522, 0.46334513616181483, 17.89933658676475]
6635  : 2025-01-20, [0.15416539225941123, 0.45623643017089116, 18.1395981775697]
6636  : 2025-01-20, [0.7505657987677933, 0.12705076404316587, 18.12238343718904]
6637  : 2025-01-20, [0.7717315203592912, 0.24213859440272226, 18.236129885237986]
6638  : 2025-01-20, [0.4643344420617222, 0.5266016034791856, 18.50906395445909]
6639  : 2025-01-20, [0.4618775722352188, 1.7762438858453666, 17.511878541919415]
6640  : 2025-01-20, [0.152654653725089, 0.4806222117167057, 19.366723134558203]
6641  : 2025-01-20, [0.23166922492868683, 0.52982710513016, 19.488503669941153]
6642  : 2025-01-20, [0.5651922864322341, 0.1535785867899402, 19.781229126777827]
6643  : 2025-01-20, [0.2383592461176812, 0.4208384739332812, 20.09080227994904]
6644  : 2025-01-20, [0.15761364494761354, 0.499095466987772, 20.343290888064615]
6645  : 2025-01-20, [0.34902573373667395, 0.4048488176130067, 20.49612544865032]
6646  : 2025-01-20, [0.17973521459136016, 0.48502760925449845, 20.83523717615414]
6647  : 2025-01-20, [0.2211187231944054, 0.47711863753584394, 21.05176263926975]
6648  : 2025-01-20, [0.38587669497813853, 0.3656115143322361, 21.248511790689626]
6649  : 2025-01-20, [0.19299729833512452, 0.5578912236930659, 21.49911147797181]
6650  : 2025-01-20, [0.5637712490067547, 0.5727720279971176, 21.363456722996126]
6651  : 2025-01-20, [0.5121276712630688, 0.6559426074772964, 21.581929721259637]
6652  : 2025-01-20, [0.5045260298308437, 0.6371243784224868, 21.85834959174667]
6653  : 2025-01-20, [0.9375306077256581, 0.6663081026585141, 21.646161289615826]
6654  : 2025-01-20, [1.0801027190162242, 2.595368708105522, 19.82452857287825]
6655  : 2025-01-20, [0.43569427081365597, 0.34743738264889107, 22.966868346537456]
6656  : 2025-01-20, [0.6417832304251795, 0.3568709289983025, 23.00134584057652]
6657  : 2025-01-20, [0.46515148746568, 0.7598409249174376, 23.025007587616884]
6658  : 2025-01-20, [0.262398361886201, 0.5208560889486166, 23.716745549165182]
6659  : 2025-01-20, [0.28722665733532304, 0.7053707166702154, 23.757402625994462]
6660  : 2025-02-01, [0.07723915829433795, 0.09757996639646142, 9.8251808753092]
6661  : 2025-02-01, [0.09168248605815067, 0.9081837649872557, 9.250133748954594]
6662  : 2025-02-01, [0.07913784097446648, 0.0980749320271062, 10.322787226998427]
6663  : 2025-02-01, [0.09067691983135973, 0.9150337974949109, 9.74428928267373]
6664  : 2025-02-01, [0.1312815468842701, 0.9946476326141963, 9.874070820501533]
6665  : 2025-02-01, [0.10358219958447622, 0.37812889603278566, 10.768288904382738]
6666  : 2025-02-01, [0.24984338774293682, 1.2301520412574412, 10.020004570999621]
6667  : 2025-02-01, [0.35668709543715205, 1.3656500951209622, 10.027662809441887]
6668  : 2025-02-01, [0.13201397938797704, 0.35702886086072855, 11.510957159751293]
6669  : 2025-02-01, [0.21688301625979411, 1.2948660185705372, 10.73825096516967]
6670  : 2025-02-01, [0.3355017595108673, 1.4154189440751272, 10.749079296414006]
6671  : 2025-02-01, [0.10617218268723179, 0.3898487136152354, 12.253979103697533]
6672  : 2025-02-01, [0.1446413064356377, 0.359722415858383, 12.49563627770598]
6673  : 2025-02-01, [0.23251236392041466, 1.3810973597514817, 11.636390276328104]
6674  : 2025-02-01, [0.251126124147195, 1.4202497768062838, 11.828624099046522]
6675  : 2025-02-01, [0.286989445238734, 1.4696234525206007, 11.993387102240664]
6676  : 2025-02-01, [0.13528560880742133, 0.37485052442057154, 13.489863866772009]
6677  : 2025-02-01, [0.3103185055516639, 1.5032613476370746, 12.43642014681126]
6678  : 2025-02-01, [0.2839421066445598, 0.24212195669882233, 13.973935936656618]
6679  : 2025-02-01, [0.22718090465428553, 1.4752764337988995, 13.047542661546814]
6680  : 2025-02-01, [0.2514467256346074, 0.2530882436071557, 14.495465030758238]
6681  : 2025-02-01, [0.2686991136264776, 1.5514302136351399, 13.42987067273838]
6682  : 2025-02-01, [0.28139676913040823, 0.23661945352100167, 14.98198377734859]
6683  : 2025-02-01, [0.3215992066218319, 0.17303665868597193, 15.255364134692197]
6684  : 2025-02-01, [0.3664517001589439, 0.1225210542033523, 15.511027245637704]
6685  : 2025-02-01, [0.44749925925940937, 1.6346752511270417, 14.167825489613548]
6686  : 2025-02-01, [0.22040954802440035, 0.3682217651324814, 15.911368686843119]
6687  : 2025-02-01, [0.0914207863674545, 0.4729166962475948, 16.185662517384948]
6688  : 2025-02-01, [0.15442632140174933, 0.5282605417029775, 16.317313136895272]
6689  : 2025-02-01, [0.38907189882571985, 0.18611361860901812, 16.674814482565264]
6690  : 2025-02-01, [0.2972852271735558, 0.1930776292739762, 17.009637143552467]
6691  : 2025-02-01, [0.09301175548610088, 0.45830945580870475, 17.198678788705195]
6692  : 2025-02-01, [0.10014132082865877, 0.45825476906555523, 17.441603910105787]
6693  : 2025-02-01, [0.11335210385098603, 0.4538723352479943, 17.682775560901018]
6694  : 2025-02-01, [0.22731753289732606, 0.34562396067520373, 17.92705850642747]
6695  : 2025-02-01, [0.7492414238189191, 2.116093954453307, 15.884664621727774]
6696  : 2025-02-01, [0.3146480585874114, 0.3000391724108398, 18.38531276900175]
6697  : 2025-02-01, [0.38358065370480054, 1.7252156238278014, 17.1412037224674]
6698  : 2025-02-01, [0.14810306633618614, 0.5135713479620025, 18.838325585701813]
6699  : 2025-02-01, [0.6387230907567095, 0.5171037314745383, 18.594173177768752]
6700  : 2025-02-01, [0.15819277403487955, 0.4441597311758366, 19.397647494789283]
6701  : 2025-02-01, [0.10816544841806632, 0.49152571081535057, 19.650308840766584]
6702  : 2025-02-01, [0.20883169306448268, 0.436130835568185, 19.855037471367332]
6703  : 2025-02-01, [0.12363177150305693, 0.4891240854633963, 20.13724414303355]
6704  : 2025-02-01, [0.15944461759943526, 0.48552594170870583, 20.355029440691858]
6705  : 2025-02-01, [0.26020145926825705, 0.6325218459123461, 20.357276694819397]
6706  : 2025-02-01, [0.12804506087943804, 0.5439214357460829, 20.828033503374478]
6707  : 2025-02-01, [0.4196637442769544, 0.309388718884829, 21.020947536838214]
6708  : 2025-02-01, [0.6755380042562935, 0.14106433800741813, 21.18339765773629]
6709  : 2025-02-01, [0.9517630112504438, 0.43994672767118764, 20.85829026107837]
6710  : 2025-02-01, [0.22826197619488475, 0.4261769431402097, 21.845561080664904]
6711  : 2025-02-01, [0.20782838746900192, 0.6362103445203701, 21.905961268010625]
6712  : 2025-02-01, [0.23974475014414837, 0.6863216206740915, 22.073933629181763]
6713  : 2025-02-01, [0.48016223582786166, 0.5667427566484852, 22.20309500752365]
6714  : 2025-02-01, [0.24673953612698515, 0.3834315937041865, 22.86982887016883]
6715  : 2025-02-01, [0.29126573682870116, 0.39661837214972234, 23.062115891021573]
6716  : 2025-02-01, [0.42553662016740507, 0.4580865623196588, 23.11637681751294]
6717  : 2025-02-01, [1.508742354128194, 0.5860851281365184, 22.15517251773529]
6718  : 2025-02-01, [0.37084650826049975, 0.4442219152580937, 23.684931576481407]
6719  : 2025-02-01, [0.29939862931466055, 0.34759723188658787, 24.103004138798752]
6720  : 2025-02-10, [0.16787740555587558, 1.1261017494540084, 8.706020844990116]
6721  : 2025-02-10, [0.10996254068260673, 0.36008348941980445, 9.77995396989759]
6722  : 2025-02-10, [0.8419326789921416, 0.08007149056515968, 9.577995830442699]
6723  : 2025-02-10, [0.0780676457280592, 0.9266175440977057, 9.745314810174234]
6724  : 2025-02-10, [0.11952611524816319, 1.0248171548203338, 9.855656729931502]
6725  : 2025-02-10, [1.748766236780111, 1.034339688591238, 8.466894074628652]
6726  : 2025-02-10, [0.21452807230747167, 1.2570989959454777, 10.028372931747052]
6727  : 2025-02-10, [0.2850016199034209, 1.3630782494965048, 10.101920130600075]
6728  : 2025-02-10, [0.10869625574825385, 0.3547170942359146, 11.536586650015831]
6729  : 2025-02-10, [0.19617176391923227, 1.3236844442295073, 10.73014379185126]
6730  : 2025-02-10, [0.36491563596354826, 0.4125490633613613, 11.72253530067509]
6731  : 2025-02-10, [0.34166623806627777, 0.47808589619949265, 11.930247865734229]
6732  : 2025-02-10, [0.6110718956434311, 0.490393094984113, 11.898535009372456]
6733  : 2025-02-10, [2.0893608738769314, 1.1966177669842497, 9.964021359138819]
6734  : 2025-02-10, [0.21567915075359845, 1.4429835706608438, 11.841337278585558]
6735  : 2025-02-10, [2.0768636496135304, 1.1998534186512344, 10.473282931735238]
6736  : 2025-02-10, [0.16006419747870834, 0.32314993034584055, 13.516785872175452]
6737  : 2025-02-10, [0.1897668630288029, 0.2802786140094693, 13.779954522961726]
6738  : 2025-02-10, [2.1960353923275875, 1.2670180943149563, 11.036946513357456]
6739  : 2025-02-10, [0.28116754424340734, 1.5785657427803161, 12.890266712976278]
6740  : 2025-02-10, [0.15191323925599154, 0.32122096858921423, 14.526865792154794]
6741  : 2025-02-10, [0.16798716612203904, 0.29857734385679974, 14.78343549002116]
6742  : 2025-02-10, [0.18707360652659116, 0.2818935346631044, 15.031032858810304]
6743  : 2025-02-10, [0.21336462499312223, 0.2385686719762345, 15.298066703030644]
6744  : 2025-02-10, [0.24070225452294064, 0.20530807693884556, 15.553989668538213]
6745  : 2025-02-10, [2.5533041199412305, 1.4036540859533608, 12.29304179410541]
6746  : 2025-02-10, [0.31042122750489565, 0.13199181491949288, 16.05758695757561]
6747  : 2025-02-10, [0.10657371624000293, 0.4946593448865859, 16.14876693887341]
6748  : 2025-02-10, [0.14237615527416292, 0.5426095920207786, 16.31501425270506]
6749  : 2025-02-10, [0.2044640208899321, 0.22821984802989048, 16.81731613108018]
6750  : 2025-02-10, [0.9073706084899366, 0.4325808945682728, 16.16004849694179]
6751  : 2025-02-10, [0.07925760988423519, 0.45200056926939197, 17.218741820846372]
6752  : 2025-02-10, [0.10961045704454413, 0.4310394492426474, 17.459350093712807]
6753  : 2025-02-10, [0.18101836284684883, 0.3443455811126069, 17.72463605604055]
6754  : 2025-02-10, [0.7912765001733123, 0.3842057769358817, 17.324517722890807]
6755  : 2025-02-10, [0.10236943795072362, 0.4547875569273514, 18.192843005121926]
6756  : 2025-02-10, [0.09593679599457153, 0.5057083614334735, 18.398354842571955]
6757  : 2025-02-10, [0.1524333426517086, 0.5317048535852212, 18.56586180376307]
6758  : 2025-02-10, [0.18308538891533563, 0.6015211700157321, 18.715393441068933]
6759  : 2025-02-10, [0.7484385567587388, 0.8951760236028088, 18.106385419638453]
6760  : 2025-02-10, [0.5563123590070873, 2.1532030749622812, 17.29048456603063]
6761  : 2025-02-10, [0.08987679646979742, 0.48875290624530093, 19.671370297284902]
6762  : 2025-02-10, [0.10419781333085165, 0.48897968291620925, 19.906822503752938]
6763  : 2025-02-10, [0.47912195736258295, 0.1564840391946647, 20.11439400344275]
6764  : 2025-02-10, [0.3028656519623676, 0.455400773212635, 20.241733574825]
6765  : 2025-02-10, [0.19172752054318856, 0.4146782692101638, 20.643594210246647]
6766  : 2025-02-10, [1.0950832419439254, 0.33692474698499564, 20.067992011071077]
6767  : 2025-02-10, [1.0137280408980127, 2.5968558804912543, 18.139416078610733]
6768  : 2025-02-10, [0.877280686102883, 0.2809943599837789, 20.84172495391334]
6769  : 2025-02-10, [0.146295114817896, 0.609343792453098, 21.494361092729005]
6770  : 2025-02-10, [0.1725816510815129, 0.634522544185919, 21.69289580473257]
6771  : 2025-02-10, [0.24007723065034212, 0.6420841610991919, 21.867838608250466]
6772  : 2025-02-10, [0.45610490098222756, 2.0677545769950068, 20.476140522022767]
6773  : 2025-02-10, [0.9157814858760251, 2.59365569654066, 19.740562817583314]
6774  : 2025-02-10, [0.48394338412204413, 0.5050800149766894, 22.51097660090127]
6775  : 2025-02-10, [0.19485848627144742, 0.40441462344551815, 23.150726890283035]
6776  : 2025-02-10, [0.8470995416144885, 0.6297813959647157, 22.523119062420797]
6777  : 2025-02-10, [0.3434327209512842, 0.5505925316650738, 23.35597474738364]
6778  : 2025-02-10, [0.24029124882843905, 0.4051215007723737, 23.854587250399188]
6779  : 2025-02-10, [0.6395121184316722, 0.549243068033213, 23.561244813535115]
6780  : 2025-02-20, [0.06484441385187932, 0.34096434502379086, 9.59419124112433]
6781  : 2025-02-20, [0.1343994885061063, 1.1119438809218172, 9.003656630572078]
6782  : 2025-02-20, [0.19693649191619275, 0.296015461554073, 10.007048046529736]
6783  : 2025-02-20, [1.5105844756666968, 0.9697764513369325, 8.26963907299637]
6784  : 2025-02-20, [1.5987526496795108, 1.0056343041785085, 8.395613046141982]
6785  : 2025-02-20, [0.6446806880156072, 0.13410532516636406, 10.471213986818029]
6786  : 2025-02-20, [0.2554038333616437, 0.3811968758660616, 10.863399290772293]
6787  : 2025-02-20, [0.3240964683005166, 0.3974210872566732, 11.02848244444281]
6788  : 2025-02-20, [0.17062338275246072, 0.2935586061973549, 11.535818011050182]
6789  : 2025-02-20, [0.6368373750331018, 0.3587211696075189, 11.254441455359379]
6790  : 2025-02-20, [0.6543320840713328, 0.36090010688164464, 11.484767809047023]
6791  : 2025-02-20, [0.5659206751056592, 0.48536152803616717, 11.698717796858174]
6792  : 2025-02-20, [0.15852653273503448, 1.3368987325260737, 11.50457473473889]
6793  : 2025-02-20, [0.14471904821569262, 0.40242189122291633, 12.702859060561392]
6794  : 2025-02-20, [0.40201060469706756, 0.305591221533424, 12.792398173769508]
6795  : 2025-02-20, [0.2467167492131971, 1.485573797045858, 12.017709453740947]
6796  : 2025-02-20, [0.1466495100956526, 0.2903260569254011, 13.563024432978947]
6797  : 2025-02-20, [2.176968286698653, 1.3047792014076733, 10.768252511893673]
6798  : 2025-02-20, [2.226435229957564, 1.2943486129885198, 10.979216157053918]
6799  : 2025-02-20, [2.3273872891842204, 1.322884368828623, 11.099728341987158]
6800  : 2025-02-20, [0.7676332103121415, 0.4230393456196605, 13.809327444068197]
6801  : 2025-02-20, [0.7946541287751036, 0.4180969668588534, 14.037248904366043]
6802  : 2025-02-20, [0.07325595418294668, 0.44016531971279815, 14.986578726104254]
6803  : 2025-02-20, [0.21559564373551343, 1.6313223734252538, 13.903081982839232]
6804  : 2025-02-20, [0.6954220188602549, 0.2813473501999882, 15.023230630939757]
6805  : 2025-02-20, [0.16284439296290237, 0.26173545922090047, 15.825420147816198]
6806  : 2025-02-20, [0.8518588328801016, 0.4461304747966625, 15.202010692323235]
6807  : 2025-02-20, [0.6458070028898354, 0.408663739663623, 15.695529257446541]
6808  : 2025-02-20, [0.5892110048405335, 0.37369315627371236, 16.037095838885755]
6809  : 2025-02-20, [0.8986777021905034, 0.19478806493302767, 16.156534232876467]
6810  : 2025-02-20, [0.1145482286418902, 0.5030970588547747, 16.882354712503336]
6811  : 2025-02-20, [0.2121306194942569, 0.5935458404440829, 16.94432354006166]
